,제목,가사,장르
213,언제까지나 어디에서나,"오늘은 새로운
하루가 될 거야
이제까지와는 다른
나른한 오후에
침대에 누워서 나는
제일 큰 꿈을 꿀 거야
모든 걸 다 가진 사람이 된 것 같은
그런 기분이야
세상이 좋아지고
행복한 날들이 오고
슬픔은 사라질 거란
기대를 하는 건 아냐
지금 이 순간에
좋아하는 노래를
맘껏 부를 수 있을 뿐이야
내일이 되면 난
너를 만날 거야
오래 전의 약속처럼
늘 그랬듯이
우리는 또다시
서로를 가만히 마주 볼 거야
아무도 기억 못할 작은 일들에
우린 울고 또 웃고
세상이 좋아지고
행복한 날들이 오고
슬픔은 사라질 거란
기대를 하는 건 아냐
지금 이 순간에
좋아하는 노래를
맘껏 부를 수 있을 뿐이야
네가 어디로도 갈 수 없다면
계속 여기 있어도 된다고
누군가 나에게 얘기해줬을 때
새로운 날들이 날 찾아왔어
세상이 좋아지고
행복한 날들이 오고
슬픔은 사라질 거란
기대를 하는 게 아냐
지금 이 순간에
좋아하는 노래를
맘껏 부를 수 있을 뿐이야
많이 늦었지만
하고픈 말이 있어
그때 네가 흘린 눈물의
의미를 이제야 알 것 같아
우린 정말 달라
그래서 우린 함께야
언제까지나 어디에서나
언제까지나 어디에서나",록메탈
214,One Night Stranger,"나도 나를 놓으려 했어
왜곡된 기억 속 그 하룻밤
꿈속에서 너를 만났어
너는 여전히 Stranger
Stranger Stranger
Stranger Stranger
Stranger Stranger
Stranger Stranger
꿈처럼 희미해진
너와의 하룻밤이
파편처럼 흩어져
머릿속을 헤집네
너와 주고받았던
의미 없는 말들이
별이 되어 내게로
쏟아지듯 내리네
너는 나를 알 수 없댔지
우린 서로 다른 세계야
넌 마치 외로운 섬과 같아
그곳에 떨어져 있는 나는
Stranger Stranger
Stranger Stranger
Stranger Stranger
Stranger Stranger
꿈처럼 희미해진
너와의 하룻밤이
파편처럼 흩어져
머릿속을 헤집네
너와 주고받았던
의미 없는 말들이
별이 되어 내게로
쏟아지듯 내리네
Stranger Stranger
Stranger Stranger
Stranger Stranger
Stranger Stranger",록메탈
215,Turn around (Feat. 박현진),"We said plz one more
Anyting time's for learn
i said i'm one more
anything all
we said plz one more anyting
time's for learn
i said i'm one more time
to anything all
I found and always saw
I shouldn’t counting anymore
I said i'm one more
Anything all
Again and made the sound
The person
and thousound's turn around
Then I say
we think hard anything else
We took about the life and time
We crack it all
But you wanna listen my sound
If you are real love
It's a new way
Can you relay
There is wonderful new sounds
I wish you gonna
be run together
Let's breathe
and move like that kind
Amen Amen
Let's learn
I wish you gonna
be run together
Let's breathe
and move like that kind
As your mind fast than them
Unlock your car
I found and always saw
I shouldn’t counting anymore
I said i'm one more
Anything all
Again and made the sound
The person
and thousound's turn around
Then I say
we think hard anything else
I'm seneral type
Count in saturday
Shaping night
I goal to wonderful light
Get away strenuous time
I'm seneral type
Count in saturday
Shaping night
I goal to wonderful light
Get away strenuous time
I gotta change i gotta change
I gotta make i gotta make
I can’t live without you
someone today
Baby forever my love
돌아가지 못해 so cold
By my side baby i’m alone
Pick it up pick it up pick it up
oh no
Pick it up pick it up pick it up
oh no
Pick it up pick it up pick it up
oh no
Just love me right
Back to time
You’re my life
I found and always saw
I shouldn’t counting anymore
I said i'm one more
Anything all
Again and made the sound
The person
and thousound's turn around
Then I say
we think hard anything else
I'm seneral type
Count in saturday
Shaping night
I goal to wonderful light
Get away strenuous time
I'm seneral type
Count in saturday
Shaping night
I goal to wonderful light
Get away strenuous time",록메탈
216,Youth,"We dance when the music plays
Let's be f**ked up
When we are young and free
Let’s be reckless
Sun shines and we surf the road
It's okay to fall
cuz we’re together now
넘어져도 뭐 어때
다시 아스팔트에 dive",록메탈
217,FLOOR FLOWER,"길을 걸으며 아직 밝지 않았던 아침
발은 어디로 갈지 헤매고 있어 아직
많은 사람들은 어디로 갈지
잘은 모르지만 따라가야지
지는 계절은 왠지 슬퍼하던 나같이
비는 내려 때마침 마주쳤던 너같이
미안하게도 날 바라봤으면 해
이런 슬픔 속에 살아봤으면 해
생각이 지네
길을 잃은 사람이 얼마나 슬퍼할지
애써 일으켜 다시 떠날 생각은 없지
다들 가려 했던 곳은 잘 알지
더는 갈 수 없어 돌아가겠지
지는 계절은 왠지 슬퍼하던 나같이
비는 내려 때마침 마주쳤던 너같이
미안하게도 날 바라봤으면 해
이런 슬픔 속에 살아봤으면 해
생각이 지네",록메탈
218,한산도 대첩,"한산도 앞바다 노를 저 어라
왜놈들이 몰려온다 천자총통 재장전
날개를 펴라 학이 날아 오른다
두번 다시 넘 볼수 없게
한반도를 지켜주소서
임진 년 4월 왕이 버린 나라
콩볶는 소리에 팔도가 유린 되니
금수강산 이 땅이 금수들에 짖밟히고
거북선이 불뿜으니 어둠이 사라진다
한산도 앞바다 노를 저 어라
왜놈들이 몰려온다 천자총통 재장전
날개를 펴라 학이 날아 오른다
두번 다시 넘 볼수 없게
한반도를 지켜주소서
날개를 펴라 학이 날아 오른다
두번 다시 넘 볼수 없게
한반도를 지켜주소서
천자총통 재장전
날개를 펴라 학이 날아 오른다
우리 다시 하나가 될
한반도를 지켜주소서",록메탈
219,비밀번호 486,"하루에 네번 사랑을 말하고
여덟번 웃고
여섯번의 키스를 해줘
날 열어주는
단 하나뿐인 비밀번호야
누구도 알 수 없게
너만이 나를 가질 수 있도록
You are my secret boy boy boy
boy boy boy
한시간마다 보고 싶다고
감정없이 말하지 말아
흔하게 널린 연애지식은
통하지 않아
백번을 넘게 사랑한다고
감동없이 말하지 말아
잘 잡혀가던 분위기마저
깨버리잖아
여자는 생각보다 단순하지 않아
행복하게 만드는 방법도
조금씩은 달라
하루에 네번 사랑을 말하고
여덟번 웃고
여섯번의 키스를 해줘
날 열어주는
단 하나뿐인 비밀번호야
누구도 알 수 없게
너만이 나를 가질 수 있도록
You are my secret boy boy boy
boy boy boy
아무데서나 나타나지마
항상 놀라지만은 않아
화장기 없는 얼굴 보이면
화도 나는 걸
남자는 여자만큼 섬세하질 않아
하고싶은 대로만 한다면
다 된다고 믿어
하루에 네번 사랑을 말하고
여덟번 웃고
여섯번의 키스를 해줘
날 열어주는
단 하나뿐인 비밀번호야
누구도 알 수 없게
너만이 나를 가질 수 있도록
You are my secret boy boy boy
boy boy boy
어렵다고 포기하진 말아줘
너 하나만 원하는 날 알아줘
바람둥이 같은 남자들에게
여자들은 늘 속고 마는 걸
날 애태우고 달랠 줄 아는
니가 되길 바래
하루에 네번 사랑을 말하고
여덟번 웃고
여섯번의 키스를 해줘
날 열어주는
단 하나뿐인 비밀번호야
누구도 알 수 없게
너만이 나를 가질 수 있도록
하루에 네번 사랑을 말하고
여덟번 웃고 여섯 번의
키스를 해줘
날 열어주는
단 하나뿐인 비밀번호야
누구도 알 수 없게
너만이 나를 가질 수 있도록
You're my secret boy boy boy
boy boy boy
boy boy boy
boy boy boy
You are my secret boy",록메탈
220,나와 같은 바다,"바람이 차가웠던 어느 겨울날
유난히 수줍었던 널 만나
따스한 이불처럼 서로를 보듬었고
설레임에 재잘대
Beautiful ocean like me
시리도록 눈이 부신
지친 마음이 너의 손길 닿는 순간
찬란하게 쏟아내려
뜨거운 숨이 빛처럼 shining on me
You are my ocean
반짝이는 푸른색 바다
아름다운 꿈을 꾸게 해
나를 담은 deep blue eyes
파도에 잠겨
떠오르지 않아도 돼
너의 품속에 영원히 안긴 채로
You are my ocean
눈뜨면 내 곁에 언제나
아침 햇살처럼 나를 반겨
아무 말 하지 않아도
같은 곳을 바라봐
수평선 너머의 아득한 끝이라도
주윈 어느새 온통 짙은 blue
빈 악보 위로 밀려들어
차디찬 바다 우리만 남아
긴 꿈을 꾸듯 밤을 새워
My only one only one
only one only one You are
늘 지금처럼
이대로 이대로 이대로 너와
Beautiful ocean like me
시리도록 눈이 부신
지친 마음이 너의 손길 닿는 순간
찬란하게 쏟아내려
뜨거운 숨이 빛처럼
shining on me
You are my ocean
머물고 싶어 너의 바다 속
더 깊이 깊이 깊이
wanna dive into you
Beautiful ocean like me
시리도록 눈이 부신
지친 마음이 너의 손길 닿는 순간
찬란하게 쏟아내려
뜨거운 숨이 빛처럼
shining on me
You are my ocean
반짝이는 푸른색 바다
아름다운 꿈을 꾸게 해
나를 담은 deep blue eyes
파도에 잠겨
떠오르지 않아도 돼
너의 품속에 영원히 안긴 채로
You are my ocean
You are my ocean",록메탈
221,VIVA청춘,"꽤 오래된 스니커즈
그 허름한 편안함
널 만나러 가는 길은 설렘
자꾸 걸음이 빨라져
음 너와 둘이서 걸으면 말야
왠지 좋은 데로 가는 기분이야
어디라도 난 좋은 걸
(VIVA PRIMAVERA) 바람이 분다
(니가) 웃는다
(VIVA PRIMAVERA) 햇살은 부서진다
(VIVA PRIMAVERA) 공기가 달다
(니가) 참 좋다
(VIVA PRIMAVERA) 청춘은 또 빛난다
반짝여라 젊은 날
반짝여라 내 사랑
늘 거닐던 이 거리
그 익숙한 다정함
고개 돌려보면 니 옆얼굴
나도 모르게 웃곤해
음 너의 얘기를 들으면 말이야
왠지 좋은 일이 생길 것 같아져
언제라도 난 좋은 걸
(VIVA PRIMAVERA) 바람이 분다
(니가) 웃는다
(VIVA PRIMAVERA) 햇살은 부서진다
(VIVA PRIMAVERA) 공기가 달다
(니가) 참 좋다
(VIVA PRIMAVERA) 청춘은 또 빛난다
반짝여라 젊은 날
반짝여라 내 사랑
VIVA
멋진 날이야(멋진 날이야)
멋진 일이야(멋진 일이야)
너와 함께 있는 오늘이
푸르게 반짝여
손잡아 볼까 가만히 라라라라라라
입맞춰 볼까 가만히 라라라라라라
반짝여라 젊은 날
반짝여라 내 청춘
(VIVA PRIMAVERA) 바람이 분다
(니가) 웃는다
(VIVA PRIMAVERA) 햇살은 부서진다
(VIVA PRIMAVERA) 공기가 달다
(니가) 참 좋다
(VIVA PRIMAVERA) 청춘은 또 빛난다
반짝여라 젊은 날
반짝여라 내 사랑
VIVA PRIMAVERA
VIVA PRIMAVERA
VIVA PRIMAVERA
VIVA PRIMAVERA
VIVA PRIMAVERA",록메탈
222,Sunshine,"저 높이 오늘도 Sunrise
저 찬란한 Sunshine
너와 함께라면 기적 같은 일이
펼쳐질 거야
you are my shining star
기억나니 처음 지친 내게
운명처럼 내게 손 내민 너
정말 너에게 고마워 항상
초라했던 내게 힘이 돼준
어둡던 내일에 빛이 돼준
only you
늘 함께 했으면 해
어느샌가 잊었던 꿈들이 내게
속삭이듯 나를 데려가
너와 함께
저 높이 오늘도 Sunrise
저 찬란한 Sunshinea
너와 함께라면 기적 같은 일이
펼쳐질 거야
you are my shining star
woo
그 어떤 시련도 자신 있어
언제라도 이젠 맞설 거야 only one
난 너만 있으면 돼
부족한 날 지켜준 그대를 위해
영원토록 비추고 싶어
너를 위해
저 높이 오늘도 Sunrise
저 찬란한 Sunshine
너와 함께라면 기적 같은 일이
펼쳐질 거야
you are my shining star
이제 내가 너의
곁에 있어줄게
네가 그래왔듯 편히 기대 내게 영원히
찬란히 빛나는 Sunrise
부서지는 Sunshine
나와 함께라면 마법 같은 일이
펼쳐질 거야
you are my shining star
woo",록메탈
223,Let's Dance with Me,"오늘 밤은 아무런 걱정 하지 마요
내가 그대의 친구가 되어줄게요
아무 말도 하지 말고
나만 따라와줘요
오늘은 걱정 말아요
그냥 내 손을 잡고서
Let’s dance with me
정신없이 춤을 춰요 이렇게
Let’s dance with me
내 품에 안겨 춤을 춰요 오늘 밤은
모든 걸 잊어버리고 춤을 춰요
오늘 밤은 아무런 생각 하지 마요
그대 아픔 모두 내가 가져갈게요
아무 말도 하지 말고
나만 바라봐줘요
오늘은 슬퍼 말아요
그냥 내 손을 잡고서
Let’s dance with me
정신없이 춤을 춰요 이렇게
Let’s dance with me
내 품에 안겨 춤을 춰요 오늘 밤은
모든 걸 잊어버리고
Dance with me
Let’s dance with me
Dance with me
Let’s dance with me
둘이서 둘이서
Let’s dance with me
정신없이 춤을 춰요 이렇게
Let’s dance with me
내 품에 안겨 춤을 춰요 오늘 밤은
모든 걸 잊어버리고
어서 내 손을 잡아요
우리 둘이서 영원히 춤을 춰요",록메탈
224,Mystery Happy,"커피와 아이스크림
기분이 별로야
바닐라 아이스크림
머리를 얼리자
떡볶이와 치킨
기분이 별로야
I need an alcohol everyday
머리를 돌리자
밤이 사라진 거 맞나요
다들 꿈도 꾸지 않는 걸 보면
불이 꺼지지 않는 거리
나는요 배가 고파
여섯 살이 되었나
초콜릿을 삼켰네
잠에 들지 않아서
침을 꼴깍 삼켰네
다시 배가 고파서
전화기를 들었네
나 사실 I'm not lovin'it
미워할 수는 없어
커피와 아이스크림
기분이 별로야
바닐라 아이스크림
머리를 얼리자
떡볶이와 치킨
기분이 별로야
I need an alcohol everyday
머리를 흔들자
밤이 사라진 거 맞나요
다시 그대는 표정을 숨겼어요
불이 꺼지지 않는 거리
나는요 배가 고파
여섯 살이 되었나
초콜릿을 삼켰네
잠에 들지 않아서
침을 꼴깍 삼켰네
다시 배가 고파서
전화기를 들었네
나 사실 I'm not lovin'it
미워할 수는 없어
So wake me up
When I say goodbye
Please wake me up
It’s over",록메탈
225,I Know You Know,"I know 지금 나에겐
시간이 부족하다고
I know 지금 우리는
남들과는 다르다고
가끔 네 생각에 뒤척이며
잠 못 이루는 늦은 밤
눈을 감아봐도 떠올라서
힘들어지는 지금 날
길고 길었던 시간들
모두 다 지나면
다시 또 반복될
너와 나
마지막 순간에
널잡지 못해
지금도 후회해
넌 알고 있니
그때로 간다면
너를 붙잡고
이렇게 말할게
좋아한다고
You know 지금 너에겐
나만이 필요하다고
You know 지금 우리는
다시 시작해 보자고
가끔 네 생각에 뒤척이며
잠 못 이루는 늦은 밤
눈을 감아봐도 떠올라서
힘들어지는 지금 날
길고 길었던 시간들
모두 다 지나면
다시 또 반복될
너와 나
마지막 순간에
널잡지 못해
지금도 후회해
넌 알고 있니
그때로 간다면
너를 붙잡고
이렇게 말할게
좋아한다고",록메탈
226,HIGHTEEN MOVIE (Feat. Owen),"I know about that
내가 가진 몸의 body skin
I ain't sipping ever
Pour up like a high teen
어릴 땐 가진 건
난 하나밖에 없었지
근데 지금 날 봐도
여전히 난 딱히
페이를 모아 부어
지금 앨범에 다 쏟아부어
천천히 가기엔
시간은 빨라서 이게 내 problem
and fuxk your karma
네 꿈까지 다 먹어 버려
절대 반만 안 걸어서
다 쏟아 pour up
I’m not afraid ever
Perform like a high-teen
I feel better than ever
with my bars tight and clean
어릴때 꿨던건
그 덩치가 커져갔지
근데 지금 날 봐봐
Do it like NIKE
I can't control of myself
You know I'll fly with them
I'm just doing my best
I can't control of myself
You know I'll fly with them
Don't hesitate I'm doing my best
어릴 때 난 노력과
열정밖에 없었지
지금 날 봐도 똑같아 변함없이
앨범에 쏟아붓기 전에
나의 가치
검열한 후 연구하지 끊임없이
시간은 빨라도
모두에게 공평해
마음이 조급해도
품질은 꼭 조절해
얻을 수 있는 건
하나 없어 노력 없이
This is definition of what you call
tight clean
I’m not afraid ever
Perform like a high-teen
I feel better than ever
with my bars tight and clean
어릴때 꿨던 건
그 덩치가 커져갔지
근데 지금 날 봐봐
Do it like NIKE
I can't control of myself
You know I'll fly with them
I'm just doing my best
I can't control of myself
You know I'll fly with them
Don't hesitate I'm doing my best
Better control yourself
'Fore you try to fly away
Sky's further than it seems
If you take it light you gon fail
Love 첫 장을 넘겼네 겨우
동부에 짐승의 발음
섞고 있지
These a not common
혼자라고 생각할 땐 더욱
쉬지 않고 더
만들었어 노랠
make some more
이제는 gotta go
I’m not afraid ever
Perform like a high-teen
I feel better than ever
with my bars tight and clean
어릴때 꿨던 건
그 덩치가 커져갔지
근데 지금 날 봐봐
Do it like NIKE
I can't control of myself
You know I'll fly with them
I'm just doing my best
I can't control of myself
You know I'll fly with them
Don't hesitate I'm doing my best",록메탈
227,구름 없는 하늘,"하늘엔 구름 한 점 없는데
하얀 달은 동그랗게 떠 있구나
바람은 지나가지 않는데
새들은 가벼이 날아가는구나
떠지지 않는 눈을 비비적거리며
굳어버린 몸을 움직이는구나
눈을 감고 땅은 휘청거리며
굳어버린 몸은 가벼워졌구나
넘실거리는 파도 위에
모든 것을 내려놓고
내일을 같이 말하면서
너와 함께 또 걷고 싶다
꽃잎은 남아 있지 않는데
앙상하게 남아 자릴 지키네
야위어 가는 몸을 바라보면서
다른 계절을 기다리네
넘실거리는 파도 위에
모든 것을 내려놓고
내일을 같이 말하면서
너와 함께 또 걷고 싶다
나풀거리는 바람 위에
모든 것을 내려놓고
어제를 같이 느끼면서
너와 함께 또 웃고 싶다
넘실거리는 파도 위에
모든 것을 내려놓고
내일을 같이 말하면서
너와 함께 또 걷고 싶다
나풀거리는 바람 위에
모든 것을 내려놓고
어제를 같이 느끼면서
너와 함께 또 웃고 싶다",록메탈
228,우리는 이곳에 (improvised live ver.),"더 이상 내겐 아무것도 중요치 않아
어쩌면 우린 알고 있었나
더 이상 내겐 아무 말도 필요치 않아
이곳엔 우리들만이 남아
조금씩 가까워지는 우리들 우리들
서로의 마음을 담아 우리는 우리는
우리는 이곳에
우리는 이곳에
우리는 이곳에
우리는 이곳에
조금씩 가까워지는 우리들 우리들
서로의 마음을 담아 우리는 우리는
조금씩 가까워지는 우리들 우리들
서로의 마음을 담아 우리는 우리는",록메탈
229,적도 검은 새,"뜨거운 불로 만들어진 검은 새는
그녀의 팔에서
태어나서 세 개의 등이
밤에 떠오르던 날이었어
우린 바다를 향해 앉았고
안개 밀려왔어
그리고 우린 웃으며
함께 노를 저어갔어
뜨거운 검은 새
그녀의 팔에서 날아올라
우리를 인도했고
우리는 적도에 다다랐어
안개가 걷히고 난 후
모래 위에 누워있는
그녀에게로 다가가서 팔에 키스했어
다시 뜨거운 불로 만들어진
검은 새 날아와
우리는 북쪽 바다
친구의 섬으로 향했어
뜨거운 검은 새
그녀의 팔에서 날아올라
우리를 인도했고
우리는 적도에 다다랐어
뜨거운 검은 새
그녀의 팔에서 날아올라
우리를 인도했고
우리는 적도에 다다랐어
뜨거운 검은 새
그녀의 팔에서 날아올라
우리를 인도했고
우리는 적도에 다다랐어
뜨거운 검은 새
그녀의 팔에서 날아올라
우리를 인도했고
우리는 적도에 다다랐어
뜨거운 검은 새
그녀의 팔에서 날아올라
우리를 인도했고
우리는 적도에 다다랐어",록메탈
230,비정상,"그 많던 시간 어디로 갔나
눈치만 보다
나는 이 자리에 갇혀있고
난 이제 진짜 정말 모르겠다
이제 그냥 될 대로 돼라
밝게 빛나라 워어어
마음껏 뛰어봐 예에에
정신 못 차릴 만큼 난 비정상이야
밝게 빛나라 워어어
마음껏 뛰어봐 예에에
정신 못 차릴 만큼 난 비정상이야
이리저리 왔다 갔다 하다가는
너의 밝은 빛이 사라질 거야
밝게 빛나라 워어어
마음껏 뛰어봐 예에에
정신 못 차릴 만큼 난 비정상이야
밝게 빛나라 워어어
마음껏 뛰어봐 예에에
정신 못 차릴 만큼 난 비정상이야
밝게 빛나라 워어어
마음껏 뛰어봐 예에에
정신 못 차릴 만큼 난 비정상이야
밝게 빛나라 워어어
마음껏 뛰어봐 예에에
정신 못 차릴 만큼 난 비정상이야
춤을 춰보자 노래 부르자
그냥 오늘 신나게 놀아보자
춤을 춰보자 노래 부르자
그냥 오늘 신나게 놀아보자
춤을 춰보자 노래 부르자
그냥 오늘 신나게 놀아보자
춤을 춰보자 노래 부르자
그냥 오늘 신나게 놀아보자
춤을 춰보자 노래 부르자
그냥 오늘 신나게 놀아보자
춤을 춰보자 노래 부르자
그냥 오늘 신나게 놀아보자
춤을 춰보자 노래 부르자
그냥 오늘 신나게 놀아보자",록메탈
231,Big Bird,"She got a dream to be a soldier
지겨워 더는 being country girl
She she wanna rise up
태양이 저물 때 뜨는 별처럼
딸 눈을 감아봐
그 속에 은하수가 참 멋지지
넌 날 닮지 말어
큰 세상을 누비며 살아가줘
You could be the one big bird
훨훨 날아
You can fly in all the sky
언제든 어디든 Possible
So Break it
She she got a, She got a Me
She wanna prove it
What's in her little eyes
대단한 건 여기 이 안에 있으니
You could be the one big bird
훨훨 날아
you can fly in all the sky
언제든 어디든 Possible
So Break it
You could be the one big bird
훨훨 날아
You can fly in all the sky
언제든 어디든 Possible
So Break it",록메탈
232,I Know You Love Me,"When the night of the day
달은 잠들고 어둠만 잔뜩 비네
지친 사람들 틈에
숨을 죽이면 비린 향기가 튀네
Oh god, Tell us
사랑은 다 어디있나요
Who wants to hurts
누굴향해 너는 shoot the fire
I know you love me
When your eyes on me
왜들 할퀴고 숨기고 미쳐가
I know you love me
We were born to peace
뒤를 돌아서 물러서 Kill this war
When the sun hits the ground
이름도 없고 이유도 없는 슬픔
미친 사람들 틈에 oh 견딜 수 없어
차라리 날 버려줘
Oh god, Tell us
사랑은 다 어디있나요
Who wants, to hurts
누굴향해 너는 shoot the fire
I know you love me
When your eyes on me
왜들 할퀴고 숨기고 미쳐가
I know you love me
We were born to peace
뒤를 돌아서 물러서 Kill this war
I know you love me
When your eyes on me
왜들 할퀴고 숨기고 미쳐가
I know you love me
We were born to peace
뒤를 돌아서 물러서
Kill this war
Pray to mighty god
Save us from this part
Love is all we need
Who the baddest man
Don't be enemy
Love is all we need
Don't be enemy
Love is all we need",록메탈
233,Umbrella,"Babe
I can't escape from you
Babe
I can't explain it. I'm into you
I wish could be a demon
To make you shine
I wish could be a demon
To protect you from the darkness
Should I call it love?
Think i fall in love
Even if you don't
I'll call it love
Spread the feathers of your wings
Show me how you glide this heaven
My angel's gon fly
My angel's gon fly
My angel's gon fly
My angel's gon fly
My angel's gon fly
My angel's gon fly
My angel's gon fly
My angel's gon fly
Spread the feathers of your wings
Show me how you glide this heaven
Spread the feathers of your wings
Show me how you glide this heaven
My angel's gon fly
My angel's gon fly
My angel's gon fly
My angel's gon fly
My angel's gon fly
My angel's gon fly
My angel's gon fly
My angel's gon fly",록메탈
234,Fly Away (Feat. 탁 Of 배치기),"어딘가 내 마음에 들지 않는 내가 보여
그다지 잘 못한 게 없던
행동에도 내가 미안해
갈수록 작아지는 난
때론 잊어 나의 소중함을
돌이켜보면 다 아무것도 아닌데
불확실하고 흐린 미래가
날 가로막아도 괜찮아 난
내게도 결국엔 봄이 찾아올 테니까
저 높은 구름 위로 날아가
더 멀리 두 손을 뻗어봐
fly away 또 fly away
한 번에 닿지 못한다 해도
너와 내 시간 속에
이 목소리가 들린다면
fly away 또 fly away
반드시 꼭 서로를 찾고 말 거야
이 삶의 끝 벼랑 끝 손을 뻗어봐
닿을 수가 있을듯해
날 지워간 그 고통 속에서도 난
너를 만질 수 있을 듯해
time to fly 날아오를 시간이 됐어
비웃음의 순간 극복했어
움푹 패진 두 눈가의 눈물
닦을 때 됐어 yo 악을 써대도 yo
들어주지 않았던 세상에
내 목소리를 뻗어 펼쳐볼래
어두컴컴할 때 내가 빛을 발할 테니
나를 별이라고 해줘
매일 너를 비춰줄게
저 높은 구름 위로 날아가
더 멀리 두 손을 뻗어봐
fly away 또 fly away
한 번에 닿지 못한다 해도
너와 내 시간 속에
이 목소리가 들린다면
fly away 또 fly away
네 편이 될게 언제까지라도
스쳐 지나갈 시간 속에
지금의 우린 연결돼
fly away 또 fly away
한 번에 닿지 못한다 해도
복받친 생각을 따라
이 노래가 들린다면
fly away 또 fly away
반드시 꼭 서로를 찾고 말 거야",록메탈
235,사랑했던 나에게,"세상은 나에게 별 관심이 없었고
꿈에 불 붙여 연기만 뱉던 나
나는 될 줄 알았는데 간절히 믿었는데
내 뜻 대로 안되네 쉽지 않네
내 청춘에 물을래 솔직하게 말해줘
오늘 얼마나 열심히 살았나
앞 길은 막막하고 뒤는 어두워졌네
싫은 인생아 세상아 나를 봐주라
싫은 인생아 세상아 나를 봐주라
Who who who who who who
Who who who who who
Who who who who who
Who who who
Who who who
Who who who who who
Who who who who who
Who who who who who
Who who
정말로 최선을 다 하며 살았는데
다들 나 빼고 잘 사는 거 같에
답은 없다고 했지만 이젠 있는 것처럼
답안지에 적힌 우리 인생들
결혼은 언제 하나 돈은 좀 더 모았나
당신네 들은 어째 날 키웠소
그래서 받은 사랑 다 돌려줄 때까지
싫은 인생아 세상아 나를 봐주라
싫은 인생아 세상아 나 좀 봐주라
사랑했던 나에게
오 오 오 오 오 오
오 오 오 오 오
오 오 오 오 오
오 오 오
아 아 아
오 오 오 오 오
오 오 오 오 오
오 오 오 오 아
야",록메탈
236,이튿날,"그늘진 발걸음을 재촉해
기대할 것도 실망할 것도
더 이상 없네
그르친 순간들에 얽매어
나아가지도 돌아가지도
못한 채 멈춰 섰네
선택하지 않은 삶
전쟁같은 하루
소리없는 싸움하지
매일같이 난
변해가지 다
언제 그랬냐는 듯
어제와는 다른 오늘
괜찮아지겠지 이튿날이면
일기에 적힌 실수가 지워져
후회로 남겠지 지금 아니면
못 다 한 말들을 억지로 삼키면
춥게 느껴져 네 품 안이 더
한겨울의 이른 아침처럼
메말랐네 지푸라기도
난 내가 됐네 이 순간 비로소
말을 아끼지 이별앞에
그래 끝까지 비겁하네
상처를 뒤로하기엔
없지 뒷걸음 칠 공간이
그저 기록하네
못 다 쓴 시도 함께
남기고 갈게
살아지지 못하기에 사라지기로 하네
없어졌네 갈 곳이
마침표 위에 달린 갈고리는
물고 늘어지네 생각의 꼬리
잔뜩 벌린 품에 안겨진
실망은 온전히 나의 몫이지
계절은 없네 약속이
그저 바랄뿐 돌아오길
언젠간 나도
너희와 발걸음 맞춰 걸을 수 있길
병원에 가봐도
치료할 수 없는 병은
나름의 의미가 있길
기록이지 비록
미련이겠지 쉼표는
잊어 아니 잃어
찍어 이젠 마침표
괜찮아지겠지 이튿날이면
일기에 적힌 실수가 지워져
후회로 남겠지 지금 아니면
못 다 한 말들을 억지로 삼키면
춥게 느껴져 네 품 안이 더
한겨울의 이른 아침처럼
메말랐네 지푸라기도
난 내가 됐네 이 순간 비로소
나를 실수라고 칭해
내가 숨을 쉴 수라도 있게
나를 실수라고 칭해
내가 숨을 쉴 수라도 있게
나를 실수라고 칭해
내가 숨을 쉴 수라도 있게
나를 실수라고 칭해
내가 숨을 쉴 수라도 있게",록메탈
237,Lemon Cloud,"여름 지나간 계절엔
나의 시간이 물들어
얼마나 소중한지 몰라
가을 돌아올 때쯤엔
줄곧 다툼이 잦아서
얼마나 불안한지 몰라
모든 게 차가워져도
계속 나와 함께해 줄래
너와는 차갑고 싶지 않아
모든 게 차가워져도
계속 나와 함께해 줄래
너와는 차갑고 싶지 않아
Looking at the lemon cloud
Looking at the lemon cloud
Looking at the lemon cloud
with you
Looking at the lemon cloud
Looking at the lemon cloud
Looking at the lemon cloud
with you
지난 바다의 모래성
고운 기억의 끝에서
우리는 선명하게 빛나
너와 먹었던 음식엔
많은 사연이 가득해
우리는 괜찮을지 몰라
모든 게 차가워져도
계속 나와 함께해 줄래
너와는 차갑고 싶지 않아
모든 게 차가워져도
계속 나와 함께해 줄래
너와는 차갑고 싶지 않아
Looking at the lemon cloud
Looking at the lemon cloud
Looking at the lemon cloud
with you
Looking at the lemon cloud
Looking at the lemon cloud
Looking at the lemon cloud
with you
Looking at the lemon cloud
Looking at the lemon cloud
Looking at the lemon cloud
with you
Looking at the lemon cloud
Looking at the lemon cloud
Looking at the lemon cloud
with you",록메탈
