,제목,가사,장르
172,오.천.주 (오빠 나 천오백원만 주세요),"오빠 나 천오백원만 주세요
소주 사먹게
담뱃값도 얹어서 주시면
나 너무너무 좋아요
쓸 떼 없는 안부 전화
따윈 하지 말아요
그럴 시간이 있으면
술이나 한잔 더 사줘요
피차 알거 다 아는 나이에
어설프게 굴지 마요
쥐뿔 없는 인생끼리
너무 어렵게 가지 말아요
오빠 나 천오백원만 주세요
나 소주 사먹게
담뱃값도 얹어서 주시면
나 너무너무 좋아요
너무나 짧은 청춘 즐거운 이 밤
우리 함께 놀아요
가벼운 가삿말과 익숙한 리듬 우리
함께 불러요
피차 알거 다 아는 나이에
어설프게 굴지 마요
쥐뿔 없는 인생끼리
너무 어렵게 가지 말아요
오빠 나 천오백원만 주세요
나 소주 사먹게
담뱃값도 얹어서 주시면
나 너무너무 좋아요
너무나 짧은 청춘 즐거운 이 밤
우리 함께 놀아요
가벼운 가삿말과 익숙한 리듬 우리
함께 불러요
오빠 나 천오백원만 주세요
제발 제발 제발
오빠 나 천오백원만 주세요
나 소주 사먹게
담뱃값도 얹어서 주시면
합이 사천원 되겠습니다
오빠 나 천오백원만 주세요
나 소주 사먹게
담뱃값도 얹어서 주시면
나 너무너무 좋아요
오빠 나 천오백원 천오백원
천오백원 주세요
담뱃값도 얹어서 주시면
나 너무너무 좋아요
오빠 나 천오백원 천오백원
천오백원만 주세요",록메탈
173,ALIVE,"I C O N
어긋난 일들만 자꾸 내게만 일어나
두려워 난 해결하지만
난 웃고 있지만
외로워
내 마음이 짓밟혀
자꾸 내 꿈은 찢겨져
내가 가는 이 길이 맞는 걸까
여긴 어디일까
내 꿈이 무너져도
난 잠시 내려 놓을래
난 잠시 눈 감을래
I'm Fine
내 꿈이 무너져도
난 다시 일어날래
난 다시 되찾을래
I will FIGHT
FIGHT
FIGHT
Cuz i'm ALIVE
Cuz i'm ALIVE
i'm ALIVE
ALIVE
One LIFE Don't GIVE UP
SHAKE it till U Drop Drop
One CHANCE
Don't U PAUSE
Kee Keep Ur DREAM DREAM
NO PAIN NO GAIN
I will FIGHT
Don't GIVE UP
Don't Don't
GIVE UP
내 맘은 약해져
자꾸 내 꿈은 빗겨져
내가 가야 하는 게 맞는 걸까
두려워
내 꿈이 무너져도
난 잠시 내려놓을래
또 다시 되찾을래
I will FIGHT
FIGHT
FIGHT
Cuz i'm ALIVE
Cuz i'm ALIVE
i'm ALIVE
ALIVE
One LIFE Don't GIVE UP
SHAKE it till U Drop Drop
One CHANCE
Don't U PAUSE
Kee Keep Ur DREAM DREAM
NO PAIN NO GAIN
I will FIGHT
Don't GIVE UP
Don't Don't
GIVE UP
One LIFE Don't GIVE UP
SHAKE it till U Drop Drop
One CHANCE
Don't U PAUSE
Kee Keep Ur DREAM DREAM
NO PAIN NO GAIN
I will FIGHT
Don't GIVE UP
Don't Don't
GIVE UP
I will FIGHT
I will FIGHT
I will FIGHT FIGHT FIGHT
I'm Fine",록메탈
174,봄눈소리,"시간은 흐른다 4월은 언제나
잠자던 추억이 깨어나는 계절
미뤄지지 않는 그리움이
서로 엉겨서 넣어둔 그대를
다시 내게 데려온다
눈물이 흐른다 그대는 아마도
눈물샘 어딘가 기억되나 보다
참아지지 않는
무거움이 눈썹 끝에 매달려
스르르 두 눈을 감는다
오 나의 하나 뿐인 그대여
혹시 내 맘을 알고 있나요
말없이 휠릴리 휠릴리 휠릴리
콧노래 부른다
오 나의 하나 뿐인 그대여
혹시 내 맘을 알고 있나요
눈처럼 휠릴리 휠릴리 휠릴리
꽃잎은 날린다
그대 내 그대
가슴이 저린다 그대는 어느새
내 삶의 저만치 통하지 못한다
닿아지질 않는 멀어 버린
그대 이름 부르며 애타게
저만치 내달린다
오 나의 하나 뿐인 그대여
혹시 내 맘을 알고 있나요
말없이 휠릴리 휠릴리 휠릴리
콧노래 부른다
오 나의 하나 뿐인 그대여
혹시 내 맘을 알고 있나요
눈처럼 휠릴리 휠릴리 휠릴리
꽃잎은 날린다
그대 내 사랑 그대 내 사랑
그대 말하고 싶은데
오 나의 사랑하는 그대야",록메탈
175,생일케이크,"365일 중에서 단 하루
오늘만큼은 웃어봐요 그대여
힘들었던 시간 지쳐가는 내게
그대는 항상 힘이 되어 주었죠
울고 있었다면 눈물을 닦아요
잘 견뎌냈어요 웃어 웃어봐요
세상에서 가장 행복한 날이길
그대의 빛나는 생일
괜시리 울적한 날이기도 하죠
별 거 없는 하루로 지나갈까 봐
슬퍼하지 마요 분명 누군가는
당신 이상으로 설레고 있어요
지쳐 있었다면 눈을 감아봐요
잘 참아왔어요 나의 그대여
당신을 위해서 준비한 케이크
설레는 오늘 그대와 함께
지쳐 있었다면 눈을 감아봐요
잘 참아왔어요 나의 그대여
당신을 위해서 준비한 케이크
설레는 오늘 그대와 함께",록메탈
176,난그대와바다를가르네,"미처 밝지도 않은 아침입니다
당신은 서둘러
일어났을 테고요
난 조용히 짐을 꾸려요
세상이 아름답다고 하던 날 저녁
난 결심했어요
그건 당신의 착각 속의 이야기
난 내내 당신을 놀려대었지만
당신은 조금의
미동도 하지 않았죠
당신과 함께 하기로 한
나의 밤
난 그대와 바다를 가르네
우리의 기차는
이제 향해 가는데
당신은 연신 싱글벙글 웃어요
당신과 함께 하기로 한
나의 밤
난 그대와 바다를 가르네
그대와 바다를 가르네",록메탈
177,지구별에서의 뜨거운 마지막 밤,"그 동안 정말 고마웠어
이젠 떠날 시간이야
애써 붙잡았던 시간들
모두 두고 갈게
창 밖으로 날려 보낸 건
내 마지막 고백이야
이 별을 떠나 긴 여행을
시작하려 해
괜찮아 울지마
이젠 외롭지 않을게
마지막 바램은
나를 잊어줘 영원히
나를 미워한 사람들
나를 사랑한 사람들
내게 주었던 마음들
뜨겁게 품고 갈게
창 밖으로 날려 보낸 건
내 마지막 고백이야
이 별을 떠나 긴 여행을
시작하려 해
괜찮아 울지마
이젠 외롭지 않을게
마지막 바램은
나를 잊어줘 영원히
괜찮아 울지마
이젠 외롭지 않을게
마지막 바램은
나를 잊어줘 영원히",록메탈
178,종헌아,"종헌아 그 때 빌려쓴 그 돈 말인데
니가 아무런 말도 없어서
나도 그냥 가만히 있었어
종헌아 종헌아 미안해
종헌아 그 때 빌려쓴 그 돈 말인데
좀 만 더 말미를 준다면 내가
어떻게든 한 번 해볼게
종헌아 종헌아 고마워
정말로 미안한데 오늘은 안 돼
정말로 미안한데 오늘만은
정말 진짜 졸라 곤란해
종헌아 그 때 빌려쓴 그 돈 말인데
앨범 나오는 거 분위기 봐서
대박 나면 두 배로 줄게
종헌아 종헌아 고마워
정말로 미안한데 오늘은 안 돼
정말로 미안한데 오늘만은 정말
진짜 졸라 곤란해
종헌아 종헌아 종헌아
정말로 미안한데 오늘은 안 돼
정말로 미안한데 오늘만은 정말
진짜 졸라 완전 대박 미친 혼방
레알 졸라 졸라 졸라 곤란해",록메탈
179,늦은 밤의 환상곡,"조심스레 아이처럼
긴장한 얼굴로 다가갔죠
자신은 없지만 나
그대 손을 잡고서 용길 내봤죠
오늘 밤 동화 속의
환상적인 시간 원한다면
나와 함께 저 문을 나서면
나 그댈 위해
노래하고 별빛 물든 춤을 춰요
밤하늘도 노래해요
마법 같은 그 멜로디
가로수도 춤을 춰요
아름다운 그댈 위해서
밤하늘도 노래해요
마법 같은 그 멜로디
가로수도 춤을 춰요
아름다운 그댈 위해서",록메탈
180,와이돈츄,"널 만난후로 내 마음이 이상해
이젠 솔직하게 말할 거야
내 맘을 모르겠어
왜 이렇게 됐는지
생각 할 수록 더 깊어져 가는데
모르겠어 왜 이렇게 됐는지
생각 할 수록 더 깊어져만 가네
너를 원해 네 마음을 원해
너를 갖고 싶어 네 모든 걸
너를 원해 네 마음을 원해
너를 갖고 싶어 네 모든 걸
널 만난후로 내 마음이 이상해
이젠 솔직하게 말할 거야
내 맘을 모르겠어
왜 언제 부터인지
생각 할 수록 더 깊어져 가는데
모르겠어 왜 널 사랑 하는지
생각 할 수록 더 깊어져만 가네
너를 원해 네 마음을 원해
너를 갖고 싶어 네 모든 걸
너를 원해 네 마음을 원해
너를 갖고 싶어 네 모든 걸
너를 원해 네 마음을 원해
너를 갖고 싶어 네 모든 걸
너를 원해 네 마음을 원해
너를 갖고 싶어 네 모든 걸
why don't you
take my hand
why don't you
walk with me
why don't you
take my hand
why don't you
walk with me",록메탈
181,괜찮지 않을까,"해가 날 깨우고 추위가 재우고
또 머릿속을 비우고 비워봐도
눈감으면 자꾸 네가 보여
네가 그리운가 봐
날 깨워주던 목소리도 없고
날 깨워주길 바라고는 있지만
내 등 뒤에는 아무도 없는걸
누구보다 잘 알아
라라라라라라라라라라
잠시나마 얘기라도 해봤다면
뭔가 다르지 않을까
라라라라라라라라라라
서로가 잘못만 인정했었다면
지금 괜찮지 않을까
다른 사람들도 만나도 보았고
자꾸 추억 속에
너와 비교를 하며
널 잃은 건지 정말 떠난 거니
네가 그리운가 봐
창가에 앉아 혼자 노래하고
내 노래들도 서서히 변해가고
시간이 가도 세월이 흘러도
네가 그리운 거야
라라라라라라라라라라
잠시나마 얘기라도 해봤다면
뭔가 다르지 않을까
라라라라라라라라라라
서로가 잘못만 인정했었다면
지금 괜찮지 않을까
라라라라라라라라라라
잠시나마 얘기라도 해봤다면
뭔가 다르지 않을까
라라라라라라라라라라
서로가 잘못만 인정했었다면
우리 괜찮지 않을까
그 때 우리가 인정만 했더라도
우리 참 잘 됐을 텐데",록메탈
182,Dr. 스캔들 (Dr. Scandal),"She's so clever
약삭 빠른
girl
My 네잎클로버
찾기 어려운 만큼
Time is over
아찔하게 하죠
You make me dizzy
꼼짝 못하게
No no no mercy
차가운 입술로 날
마지막까지 흔들어 놓곤 하죠
나의 맘을 간지럽히고
속삭이다가
어느샌가 바람처럼 넌
Stop little lady Gotcha
gotcha baby o' mine
Stop little lady Gotcha
gotcha baby o' mine
Stop 거기서요
Stop 멈춰 baby
Stop
더이상은 못 참겠어
Stop Stop little lady
Over the scandal
깊게 파인 티
Oh I'm in trouble
참기 어려운 만큼
누구보다 더 애태우게 하죠
Shut it down
멈출 것 같은
이게 나 다운
그것을 향한 반응
Let's countdown
이제 곧 터질테죠
Stop little lady Gotcha
gotcha baby o' mine
Stop little lady Gotcha
gotcha baby o' mine
Stop 거기서요
Stop 멈춰 baby
Stop
더이상은 못 참겠어
Stop Stop
그대여 멈춰요
오늘만은 가지마요
Stop little lady Gotcha
gotcha baby o' mine
Stop little lady Gotcha
gotcha baby o' mine
Stop 거기서요
Stop 멈춰 baby
Stop
더이상은 못 참겠어
Stop Stop little lady",록메탈
183,새벽 열두시반 (Remix Ver.),"새벽 열두시반 너의 집 앞에서
너와 그 사람을 봤어
나와 상관없다 그냥 지나치자
울음이 나와도 참자
너와 헤어지고 일 년이 지나
잊을 만도 한데 왜 이래
나도 모르게 울어버렸어
새벽 열두시 반 너의 집 앞에서
너와 그 사람을 봤어
나와 상관없다 그냥 지나치자
울음이 나와도 참자
너와 헤어지고 일 년이 지나
잊을 만도 한데 왜 이래
나도 모르게 울어버렸어
밤 열시반 쏟아지는
비처럼 아무런 예고도 없이
나를 덮쳐온 그리움
남아 있는 아쉬움 남아
이 비에 씻으려 씻으려 해도
도리어 도리어 짙어진 너
열한시반 초라해진 나를
씻어내려 이 빗속을 걸어
365번을 지웠건만 아직도
너와의 추억을 밟으며 걷고 있어
새벽 열두시반 너의 집 앞에서
너와 그 사람을 봤어
나와 상관없다 그냥 지나치자
울음이 나와도 참자
너와 헤어지고 일 년이 지나
잊을 만도 한데 왜 이래
나도 모르게 울어버렸어",록메탈
184,수학 따윈 하지 않을거야,"기분좋게 등교해
시간표를 봤는데
1교시에 수학이 있어
좋았던 기분이 급다운돼
일주일에 네번씩
왜이렇게 많은지
정말로 난 하기싫은데
공부하고 싶은맘 더 떨어지네
다른 생각만 나고
게임만 하고픈데
자꾸 이러면 자꾸 이러면
안되는데
영어시간 재밌고
기가시간 즐거워
수학 때문에 숫자만 봐도
미쳐버릴것같아
음악시간 재밌고
체육시간 즐거워
수학 따윈 하지 않을거야
수학 따윈 하지 않을거야
다른생각 안나고
연애만 하고픈데
자꾸 이러면 자꾸 이러면
안되는데
영어시간 재밌고
기가시간 즐거워
수학 때문에 숫자만봐도
미쳐버릴것같아
음악시간 재밌고
체육시간 즐거워
수학 따윈
하지 않을거야 오오
수학 따윈
하지 않을거야 오오
수학 따윈 수학따윈
수학 따윈 수학따윈
수학 따윈 하지않을거야",록메탈
185,외로워 (Rock Ver.),"난 외로워
난 너무 외로워
네가 없어서 외로워
날 기다리는 넌 없잖아
아프지 않아
건들지 마 날
넌 날 모른 척 했잖아
설명 하지 마
귀찮지 않아
똑같지 않아
다 버렸잖아
떠오르는 기억
차오르는 눈물
머무르고 싶던
그 자리엔 아무 것도 없잖아
난 외로워
난 너무 외로워
네가 없어서 외로워
날 기다리는 넌 없잖아
난 외로워
말리지마
날 상관없잖아
네가 이렇게 했잖아
잘 지내란 말
소용없 잖아
뒤 돌아서면 넌 남인거야
떠오르는 기억
차오르는 눈물
머무르고 싶던
그 자리엔 아무 것도 없잖아
oh oh oh oh oh oh
oh oh oh oh oh oh
oh oh oh oh oh oh
날 기다리는 넌 없잖아
난 외로워
난 너무 외로워
네가 없어서 외로워
날 기다리는 넌 없잖아
oh oh oh oh oh oh
oh oh oh oh oh oh
oh oh oh oh oh oh
널 잊지 못할것 같아 힘들어
I love you love you love you
말 못했었던 것
널 볼 수 없을것 같아 두려워
I miss you miss you miss you
아직 다 못한 말",록메탈
186,Midnight,"내 맘 같은 창문 밖
어두운 기차 소리
사라지고 난 자리는 고요해
끝나지 않을 것 같은
이 새벽은 날
항상 다시 제자리로 돌려놔
어젯밤 꿈은 내일이면
기억나지 않을 거라
언제 비가 왔었냐는 듯이
아침이면 해가 뜨겠지
널 생각하지도 않아
기억하지도 않아
단지 멈춰버린 새벽이
널 떠올리게 할 뿐이야
이 밤이 가면
넌 사라질 거야
아침이 오면 난
거울 앞에 설 거야
내일이 오면
오늘은 어제가 될 거야
아픔은 순간 사랑은 잠깐
기억은 어제가 될 거야
모두가 잠이 든 시간
이 새벽의 시간
널 떠올리기엔 충분한
시간이라 생각 했어
하지만 틀렸어
얄미운 여름의 아침은
한걸음 먼저 날 찾아와
어젯밤 꿈은 내일이면
기억나지 않을 거라
언제 비가 왔었냐는 듯이
아침이면 해가 뜨겠지
널 생각하지도 않아
기억하지도 않아
단지 멈춰버린 새벽이
널 떠올리게 할 뿐이야
이 밤이 가면
넌 사라질 거야
아침이 오면 난
거울 앞에 설 거야
내일이 오면
오늘은 어제가 될 거야
아픔은 순간 사랑은 잠깐
기억은 어제가 될 거야
싸늘한 이 새벽의 공기
텅 빈 내 공간을 채우고
미련한 이 새벽의 시간
사라진 널 떠올려
내 맘 같은 창문 밖
어두운 기차 소리
사라지고 난 자리
이 밤이 가면
넌 사라질 거야
아침이 오면 난
거울 앞에 설 거야
내일이 오면
오늘은 어제가 될 거야
아픔은 순간 사랑은 잠깐
기억은 어제가 될 거야",록메탈
187,Into The Night,"그런 표정 제발 하지 마라
나의 손길 피하지 마라
너도 나를 원하는 걸 알아
그래 이제 겁먹지 마라
자 이제 너는 눈을 감아봐
내 손을 잡아
자 이제 너는 날 느껴봐
생각은 하지마
자 이제 너는 눈을 감아봐
나를 꽉 안아봐
자 이제 너는 느껴질거야
oh Let's party time
get into the night
조금 더 가까이
get into the night
하지만 천천히
get into the night
그렇게 내게 다가와 Lady
알록 달록 취해가는 불빛아래
물끄러미 날 바라보는 눈빛
아무말도 하지않던 네가
Never stop 우리의 Party
자 이제 다시 눈을 감아 봐
내 손을 잡아
자 이제 다시 날 느껴봐
생각은 하지마
자 이제 다시 눈을 감아 봐
나를 꽉 안아봐
자 이제 다시 느껴질거야
oh Let's party time
get into the night
조금 더 가까이
get into the night
하지만 천천히
get into the night
사랑의 노랠 불러줘 Lady
get into the night
조금 더 가까이
get into the night
하지만 천천히
get into the night
그렇게 내게 다가와 Lady
get into the night
조금 더 가까이
get into the night
하지만 천천히
get into the night
사랑의 노랠 불러줘 Lady",록메탈
188,함께 가는 길,"서울에서 부산까지
가장 빨리 가는 법을 아나요
독도에서 제주까지
가장 빨리 가는 법을 아나요
빠른 열차도 아니죠
더 빠른 비행기도 아니죠
그 어떤 슈퍼카도
그 어떤 고속도로도
Oh no no no
정답이 아니죠
그것은 바로 사랑하는 그대와
그대와 함께 함께 가는 것
오 나의 사랑 그대와 함께라면
그 어디라도 너무나 빨라
빠른 열차도 아니죠
더 빠른 비행기도 아니죠
그 어떤 슈퍼카도
그 어떤 고속도로도
Oh no no no
정답이 아니죠
그것은 바로 사랑하는 그대와
그대와 함께 함께 가는 것
오 나의 사랑 그대와 함께라면
그 어디라도 너무나 빨라",록메탈
189,한여름밤의 꿈,"항상 떠나가는 거
나에게 떠나가는 거
다시는 볼 수 없는
식어버린 사랑이라지
따뜻한 커피한잔에
내 마음을 달래보아도
식어버린 내 마음에
위로 조차 할 수 없네
시간이 지나고 나서
나에게 남아 있는 건
비어있는 커피 잔을
돌아보며 하는 생각뿐
그때 내가 왜 그랬을까
널 붙잡지 않았을까 워
너도 내가 보고 싶을까
보고 싶을까 보고 싶을까
너도 나를 그리워할까
그리워할까 그리워할까
한참을 생각해본 후에야
그때 나는 깨달았어
그댄 다른 여자보다 예쁘다는 걸
이미 니 옆엔 다른 남자가 있다는 걸
알면서도 계속 혼자
그대 사진만 훔쳐봐
너도 내가 보고 싶을까
보고 싶을까 보고 싶을까
너도 나를 그리워할까
그리워할까 그리워할까
너도 내가 보고 싶을까
보고 싶을까 보고 싶을까
너도 나를 그리워할까
그리워할까 그리워할까
난 아직도 그 자리에서
채워지지 않을 커피 잔에
뜨거웠던 추억들이
왜 아직도 보고 싶을까
아직도 아직도
아직도 길고 길었던
한 여름 밤에 꿈에 너를
너를 그리워하네",록메탈
190,거울,"나도 이제 어른이 됐다고
생각을 했는데
이거 하나 내 마음대로
되는 게 하나 없네
내가 바라본 어른들은
지금 내 모습이 아니였어
나 어렸을 적 어른들은
내게 너도 어른이 됐을 때
하고 싶은 것 마음대로
할 수 있을 거라고
짐승 같은 거짓말을
내겐 너무 쉽게 했어
내 작은 희망마저
이젠 돌이킬 수 없어
언제나 내가 비춰지는
거울마저 뒤로한 채
이미 많이 늙어 버린 것도 모르지만
하지만 어둠 속에
비춰지는 보여 지는 사진들만
집착 할 거야
이 세상 별빛들이
모두 너를 비출지라도
너는 이제 반성해야 해
이 세상 별빛들이
모두 나를 비출지라도
나도 이제 반성 할 거야
이제 우리 친구들도
하나 둘씩 이 세상을 배워가고
우리의 아이에게 썩은 말만
되풀이 하겠지
이제 와서 돌이킬 수 없는 세상
내 인생에 대한 보상
이미 이 세상에 그 사람들은 없구나
언제나 내가 비춰지는
거울마저 뒤로한 채
이미 많이 늙어 버린 것도 모르지만
하지만 어둠 속에
비춰지는 보여 지는 사진들만
집착 할 거야
이 세상 별빛들이
모두 너를 비출지라도
너는 이제 반성해야 해
이 세상 별빛들이
모두 나를 비출지라도
나도 이제 반성 할 거야
이 세상 별빛들이
모두 너를 비출지라도
너는 이제 반성해야 해
이 세상 별빛들이
모두 나를 비출지라도
나도 이제 반성 할 거야
이 세상 별빛들이
모두 너를 비출지라도
너는 이제 반성해야 해
이 세상 별빛들이
모두 나를 비출지라도
나도 이제 반성 할 거야
나도 이제 반성 할 거야
나도 이제 반성 할 거야
나도 이제 반성 할 거야
나도 이제 반성 할 거야",록메탈
191,Mirror Room,"거울 속에 비친
미친 얼굴 지우고 싶어
나를 가둔 어두운 속삭임도
끝내고 싶어
팔아먹은 오랜 기억 꺼내
만지고 싶어
넘어가지 못할 벽이라면
부수고 싶어
내 마음까지 날 속이게도
뭘 원한걸까 뭘 바란걸까
네가 막은 썩은 가슴으로
숨 쉬고 있어
두려움 속에 감옥 탈옥해야
느낄 수 있어
속이지마 나는 입을 막고
감추지 않아
진실이란 돌을 손에 들어
던질 수 있어
내 마음까지 날 속이게도
뭘 원한걸까 뭘 바란걸까
보이는 그대로 생각해봐
넌 어떤 사람인지 예에
보이는 그대로 생각해봐
넌 어떤 모습인지
보이는 그대로 생각해봐
넌 어떤 사람인지 예에
보이는 그대로 생각해봐
내가 뭘 원하는지
I'm shooting with the bullet
named truth
now the bull's eye of the mirror
is broken
I'm shooting with the bullet
named truth
넌 어떤 모습인지
now the bull's eye of the mirror
is broken
내가 뭘 원하는지
내 마음까지 날 속이게도
뭘 원한걸까 뭘 바란걸까
보이는 그대로 생각해봐
넌 어떤 사람인지 예에
보이는 그대로 생각해봐
넌 어떤 모습인지
보이는 그대로 생각해봐
넌 어떤 사람인지 예에
보이는 그대로 생각해봐
내가 뭘 원하는지",록메탈
192,부러우면 지는거야 (Feat. 이상순),"여름은 왜 이렇게 길까
시작도 안했나봐
햇살은 작렬하고
친구들은 휴가 얘기 하
짧아져가는 그녀들의
치마 길이는 므흣하지만
그걸로 버티기엔 아무래도
모자란 기분이야
테라스 카페 오후 맥주 한잔 오
목 넘김은 짜릿해도
나 빼곤 전부 커플 인가봐
급하게 허전해져
괜찮아 핫핫핫핫
부러우면 지는거야
난 괜찮아 핫핫핫핫
둘이면 더 더울거야
예에 에에에 오 오오오 음 으으음
여름은 왜 이렇게 길까
시간은 더디만 가고
하루하루가 정말 후덥하고 찌근해
아슬아슬한 그녀들의
비키니는 흐믓하지만
그걸로 버티기엔 아무래도
허전한 기분이야
풀사이드 태닝 아이스 아메리카노
갖출건 다 갖춰봐도
솔로는 정말 나 혼자인가봐
격하게 서늘해져
괜찮아 핫핫핫핫
부러우면 지는거야
난 괜찮아 핫핫핫핫
혼자라서 난 시원해
난나나 나 나 나나나
난나나 나 나 나나나
난 정말 핫핫핫
한 개도 안부러운 걸
이 여름 핫핫핫
나 혼자 다 쓸거니까
괜찮아 핫핫핫핫
부러우면 지는거야
난 괜찮아 핫핫핫핫
둘이면 더 더울거야
난 괜찮아 핫핫핫핫
부러우면 지는거야",록메탈
193,Reborn,"모두 멈춰있어
때론 익숙한 이별
멀어지는 시간 속에서
어지럽힌 몸 비 맞추며
내 앞의 젖은 길 위에
불빛 사이로 마주치는 싸인
거슬러 올라온
낡은 거울 속의 삶
내 앞의 젖은 길 위에
불빛 사이로 마주치는 싸인
거슬러 올라온
낡은 거울 속의 삶
We have never died
Just all foreigners in the earth",록메탈
194,Blue Wedding,"정말 미안해 나의 결혼식
난 너만은 모르길 바랬어
다시 널 보면
내 옆에 그녀를
사랑 할 수 없을 것만 같아서
먼훗날에야 내 소식 듣기를
아주 오랜 시간이 흐른뒤에야
언젠가 니가 행복해진 뒤에
알게되길 원했었는데
멀리서 바라보는
너의 모습을 봤어
이제 내앞에 나타나
무얼 바라니
이제 다시 너에게
돌아갈수 없는데
내 마음속에 널두고 떠나가는데
부디 행복해야해
먼훗날에야 내 소식 듣기를
아주 오랜 시간이 흐른뒤에야
언젠가 니가 행복해진뒤에
알게되길 원했었는데
멀리서 바라보는
너의 모습을 봤어
이제 내앞에 나타나
무얼 바라니
이제 다시 너에게
돌아갈수 없는데
내 마음속에 널두고 떠나가는데
부디 너를
초라한 너의 모습
마지막이길 바래
이제 내앞에 나타나
무얼 바라니
이제 다시 너에게
돌아갈수 없는데
내 마음속에 널두고 떠나가는데
부디 행복해야돼",록메탈
195,바캉스 매니아,"매년 때가 되면 설레는
나의 바캉스
매달 저축해 준비한
나의 바캉스
이번엔 성공해야지
짜릿한 순간들로만 채울 거야
나의 바캉스
매일 운동으로 다져진
내 배엔 왕자
매번 실패한 Summer love
이번엔 진짜
이번엔 성공해야지
짜릿한 순간들로만 채울 거야
나의 바캉스
기다렸던 바다가 보여
여자도 보여 횟집도 보여
파라솔도 보여
해안 경비대 아저씨들의
저 늠름한 모습 반가워요
곧바로 파도에 뛰어 들자
머릿속을 다 비우고
숨이 차오를 때까지 바다와 놀자
이 여름이 다 끝날 때까지
이런 기분으로 살자
아무도 나 말리지마
나는 좀 놀아야겠어
매년 여름엔 나는야
바캉스 매니아
지루한 도시가 싫어요
바캉스 매니아
이번엔 성공해야지
짜릿한 순간들로만 채울 거야
나의 바캉스
기다렸던 바다가 보여
여자도 보여 횟집도 보여
파라솔도 보여
해안 경비대 아저씨들의 저 늠름한
모습 반가워요
곧바로 파도에 뛰어 들자
머릿속을 다 비우고
숨이 차오를 때까지 바다와 놀자
이 여름이 다 끝날 때까지
이런 기분으로 살자
아무도 나 말리지마
나는 좀 놀아야겠어",록메탈
196,니가 보고 싶다 (Remaster Ver.),"니가 없이 걷고 있어
이 거리를
왜 내겐 낯설게만 느껴지는지
난 아직도 니가
내 손을 꼭 잡고
이 거리를 걷고 있는 것 같은데
니가 보고 싶다 난
니가 보고 싶다 난
지금 보고 싶다
날 보며 웃어주던 그 미소를
니가 보고 싶다 난
니가 보고 싶다 난
지금 보고 싶다
날 보며 웃어주던 그 미소를
지금도 니가 너무 보고 싶은 걸
애써 웃으며 아닌 척을 해봐도
사랑 앞에 한없이 무너지잖아
바보 같지만
어쩔 수가 없나 봐
니가 보고 싶다 난
니가 보고 싶다 난
지금 보고 싶다
날 보며 웃어주던 그 미소를
널 사랑한다 난 널 사랑한다 난
널 사랑해서 난
지금 니가 너무 보고 싶다 난
널 사랑한다 난 널사랑한다 난
널 사랑해서 난
지금 니가 너무 보고 싶다 난
니가 보고 싶다
니가 보고 싶다
니가 보고 싶다",록메탈
197,혼저 옵서예,"소주에 취해서 빙글빙글
음악에 취해서 빙글빙글
사랑에 취해서 빙글빙글
사람에 치여서 빙글빙글
어차피 살다가 보면
똑바로 걸어도 빙글빙글
그럴 바엔 두 주먹 쥐고
스캥킹 추면서 나와 소리질러
호나 두이 서이
호나 두이 서이
맨도롱 ？？헐 때
후루룩 혼저 들이킵서
왕？강 고릅써
속아 수다예
도르라 도르라
귀 눈이 왁왁
경허지 맙써
할망 하르방
소도리 할망
혼저 옵서예
버스를 타면은 흔들흔들
바람에 촛불이 흔들흔들
밤바다 달빛도 흔들흔들
어릴적 내 꿈도 흔들흔들
어차피 살다가보면
똑바로 걸어도 흔들흔들
그럴 바엔 두 주먹 쥐고
스캥킹 추면서 나와 소리질러
호나 두이 서이
호나 두이 서이
맨도롱 ？？헐 때
후루룩 혼저 들이킵서
왕？강 고릅써
속아 수다예
도르라 도르라
귀눈이 왁왁
경허지 맙써
할망 하르방
소도리 할망
혼저 옵서예
맨도롱 ？？헐 때
후루룩 혼저 들이킵서
왕？강 고릅써
속아 수다예
도르라 도르라
귀눈이 왁왁
경허지 맙써
할망 하르방
소도리 할망
혼저 옵서예
맨도롱 ？？헐 때
후루룩 혼저 들이킵서
왕？강 고릅써
속아 수다예
도르라 도르라
귀눈이 왁왁
경허지 맙써
할망 하르방
소도리 할망
혼저 옵서예
어디 감수과
혼저 옵서예 제주도로",록메탈
