,제목,가사,장르
97,Lost Game,"Settle down, bear all this heat
말라버린 한숨 깊이
Step into the dark
where I’ve been
지쳐버린 마음 깊숙이
휘청이는 발끝 아래
뿌릴 내려 won’t take my place
Right now no one gonna break it
셀 수도 없이 날 밀쳐내던 trials
Missed me by a mile every time
털끝조차 닿지 못해 넌
날이 선 가시처럼 난 빈틈을 조여
I won’t give it up
’til get it right
Too late you took that bait
도망갈 곳 없이
I won’t give it up
’til get it right
You made me do this shit
멈출 수 없는 게임
I don’t give a f..
I don’t give a
Let me tell ya what you had missed
더러워진 네 두 손엔
Nothing good’ll come
from this game
난 안타까워할 수밖에
기울어진 평행 속에
거칠게 날 밀어내도
No chance
you can’t get away this shit
수백 번이고 뒤흔들어도
won’t lay down
Don’t you ever think you
crossed the line
이미 늦어버린 후회만
우두커니 서있는 네 모습이 보여
I won’t give it up
'til get it right
Too late you took that bait
도망갈 곳 없이
I won’t give it up
’til get it right
You made me do this shit
멈출 수 없는 게임
I won’t give it up
’til get it right
Just watch me
how I handle all this stuff
살의 가득 찬 두 눈에 비춰
Cause there’s no turning back
Yeah there’s no turning back
I won’t give it up
’til get it right
Too late you took that bait
도망갈 곳 없이
I won’t give it up
’til get it right
You made me do this shit
멈출 수 없는 게임
I don’t give a f..
I don’t give a",RNB
98,Eyes On You,"한심하기 짝이 없어
너 앞에만 서면 숨는 게
빌어먹을 감정은
머리가 하는 말을 안 듣지 왜
본업이라는 핑계로
사랑 노래에 널 메모
나만 놓으면 되는 관계 속에
나 혼자만 계속
애들 말마따나 그만해
머리로는 아는데
나는 계속 가려고 해
거지 같은 향수병에 취해
내 시간은 8년 전에 멈춰서
어린아이같이 괜히 서러워
너를 기다리네 바보처럼
난 바보처럼
매일 밤마다 빌었어
닳아없어지도록
넌 늘 Eyes On Me Anywhere
He said
난 늘 Eyes On You - ouu - ouu
You ouu - ouu you
난 늘 Eyes On You - ouu - ouu
You ouu - ouu you
난 늘 Eyes On You - ouu - ouu
You ouu - ouu you
난 늘 Eyes On You -
Hoo - ouu - ouu
늘 Eyes On You
모든 노래는 너를 위해 Write
너를 갖기 위해 빼낸 살
딱 너만큼을 빼냈지만
너를 빼낼 수는 없나 봐
너를 가진 그xx
소문에 한 번 더 휘청대
너를 원망하지
""그xx보다 못한 게 뭔데""
첫사랑에 미쳐 외사랑을 시도해
널 잊지 못한 마음에
친구로 남기로 해
늘 좋은 사람 곁에서
지금처럼 빛났으면 해
예를 들면 네 옆에
나 같은 애
매일 밤마다 빌었어
닳아없어지도록
넌 늘 Eyes On Me Anywhere
He said
난 늘 Eyes On You - ouu - ouu
You ouu - ouu you
난 늘 Eyes On You - ouu - ouu
You ouu - ouu you
난 늘 Eyes On You - ouu - ouu
You ouu - ouu you
난 늘 Eyes On You -
Hoo - ouu - ouu
늘 Eyes On You
매일 밤마다 빌었어
닳아없어지도록
넌 늘 Eyes On Me Anywhere
He said
난 늘 Eyes On You - ouu - ouu
You ouu - ouu you
난 늘 Eyes On You - ouu - ouu
You ouu - ouu you
난 늘 Eyes On You - ouu - ouu
You ouu - ouu you
난 늘 Eyes On You -
Hoo - ouu - ouu
늘 Eyes On You",RNB
99,잊으려고 했던 네가 생각나,"아무렇지 않은척해도
뒤에선 한숨도 못 자
어느새 새벽 3시를 넘기네
깊어지는 그림자와
아무도 없는 거리를 혼자
열 곡이 넘는 노래와 걷다가
다시 처음 들었던 곡으로
돌아오면은
잊으려고 했던 네가 생각나
밤새 우릴 돌아봐
시간이 지나면
웃고 있는 너만 기억나
너도 그런 나만 기억해
너도 그런 나만 기억해
꿈 안에서 널 자주 만나
잠이 깰 때까지 울고
자연스럽게 잊혀지기를
바라며 오늘을 보내
아무 소리도 없는 새벽엔
너의 정보를 찾아보다 잠들어
그 잠에 들어 그 꿈 안에서
너를 만나
잊으려고 했던 네가 생각나
밤새 우릴 돌아봐
시간이 지나면
웃고 있는 너만 기억나
너도 그런 나만 기억해
너도 그런 나만 기억해
잊으려고 했던 네가 생각나 밤새
너도 그런 나만 기억해
잊으려고 했던 네가 생각나
잊으려고 했던 네가 생각나
밤새 우릴 돌아봐
시간이 지나면
웃고 있는 너만 기억나
너도 그런 나만 기억해",RNB
100,Carol of the bells,"Hark! How the bells
Sweet silver bells
All seem to say
Throw cares away
Christmas is here
Bringing good cheer
To young and old
Meek and the bold
Ding, dong, ding, dong
That is their song
With joyful ring
All caroling
One seems to hear
Words of good cheer
From everywhere
Filling the air
O, how they pound
Raising the sound
O'er hill and dale
Telling their tale
Gaily they ring
While people sing
Songs of good cheer
Christmas is here
Gaily they ring
While people sing
Songs of good cheer
Christmas is here
Merry, merry, merry, merry Christmas
Merry, merry, merry, merry Christmas
On, on they send
On without end
Their joyful tone
To every home
Ding, dong, ding, dong
That is their song
With joyful ring
All caroling
One seems to hear
Words of good cheer
From everywhere
Filling the air
O, how they pound
Raising the sound
O'er hill and dale
Telling their tale
Gaily they ring
While people sing
Songs of good cheer
Christmas is here
Gaily they ring
While people sing
Songs of good cheer
Christmas is here
Merry, merry, merry, merry Christmas
Merry, merry, merry, merry Christmas
On, on they send
On without end
Their joyful tone
To every home
O, how they pound
Raising the sound
O'er hill and dale
Telling their tale
Gaily they ring
While people sing
Songs of good cheer
Christmas is here
Gaily they ring
While people sing
Songs of good cheer
Christmas is here
Merry, merry, merry, merry Christmas
Merry, merry, merry, merry Christmas
On, on they send
On without end
Their joyful tone
To every home",RNB
101,편지,"흰 종이위의 글씬
희미한 흔적만 남았지
한참을 끄적이다
마주치는 순간
밤을 환하게 밝힌
그 미소니까
괜시리 불안해져
하지만 네게
다가서면 점점 멀어질까
그대로 널 바라만 보네
오늘이 가면 넌 사라질까
이제야 난 알 것 같아
난 그런 표정 못해
아쉬운 말도 못해
이렇게 환히 웃는데 어떻게
그럴 수 있겠어
난 이대로 온 마음이
그저 소란뿐인 채
한참을 지냈어
유난히 긴 하루가
지나가줬음 했어
다가서면 점점 멀어질까
그 자리에서 바라만보네
오늘이 가면 넌 사라질까
빼곡히 써놓은 편지 위에다
아껴둔 그 말들도
쉽게 꺼낼 순 없겠지
거울에 비친
날 위로하지만
서두르던 난
너무 빨리 왔나 해
모르겠어 너의
(모든 생각이)
오직 너 뿐인 나
Won’t you stay by my side?
차마 전하지 못한
그 한마디만
입술 끝에 맴돌아
어떡해 자꾸
눈을 감아두
널 향한 마음뿐",RNB
102,Stranger 스트레인저,"어디에서 본 걸까
언제부터 사라진 것만 같아
잊고 있었던 너에 그 기억들을
하나둘씩 꺼내보는 거야
나만에 비밀을 꿈꿔 왔던 모습
그대로 완벽해 like it like it
like it 느끼고 싶어
웃으면 펼쳐지는 나에 판타지
지금 이 순간 너와 나
눈부시게 빛나던 너에게
나만에 star light star light
Stranger 너를 만지고 싶어
내게 속삭이듯 너를 느끼고 싶어
Stranger 너를 사랑하니까
매일 새로워진 나를 느끼고 싶어
Baby Crazy Crazy for Love.
Crazy Crazy for Love
난 시작된 거야 내 마음을 받아줘
Baby Crazy Crazy for Love.
Crazy Crazy for Love
그때처럼 내 이름을 불러줘
어디쯤에 다 둔 걸까
언제부터 작아진 것만 같아.
두근거리던 너에 그 기억들을
하나둘씩 꺼내보는 거야
나만에 비밀을 꿈꿔 왔던
모습 그대로 완벽해 Like it Like it
Like it 느끼고 싶어.
눈뜨면 펼쳐지는 나에 판타지
지금 이 순간 너와 나
눈부시게 빛나던 너에게
나만에 star light star light
Stranger 너를 만지고 싶어 내게
속삭이듯 너를 느끼고 싶어
Stranger 너를 사랑하니까
매일 새로워진 나를 느끼고 싶어
Baby Crazy Crazy for Love
Crazy Crazy for Love
난 시작된 거야 내 마음을 받아줘
Baby Crazy Crazy for Love.
Crazy Crazy for Love
그때처럼 내 이름을 불러줘
Stranger 너를 만지고 싶어
내게 속삭이듯 너를 느끼고 싶어
Stranger 너를 사랑하니까
매일 새로워진 나를 느끼고 싶어
Baby Crazy Crazy for Love
Crazy Crazy for Love
난 시작된 거야 내 마음을 받아줘
Baby Crazy Crazy for Love.
Crazy Crazy for Love
그때처럼 내 이름을 불러줘",RNB
103,모닥불,"차곡히 쌓아 올린
장작처럼
내 손가락 위에 다시
네 손가락
하나씩 포개 잡은
우리 두 손에
아 따뜻하다
아 따뜻하다
그대 나를 품어주오
어두운 밤 피어오른
한 송이 꽃
바람 없이 홀로
흔들리며
방 한가득 밝히는
네 춤에
아 따뜻하다
아 따뜻하다
그대 나를 데워주오
Oh merry christmas
Oh merry christmas
그대 옆에 있어주오
Oh merry christmas
Oh merry christmas
그대 내 옆에 있어주오",RNB
104,시간의 끝에는,"눈을 꼭 감은듯 다 보이지 않는
지나던 길위에 나 멈추어있네
이 길이 맞는거라고 생각했는데
왜 난 발걸음을 내딛기 어려운건지
내일의 무게를 짊어질 용기도
오늘을 살아갈 자신도 사라져
달려가는 시간에게 기대어 보지만
그저 위로없는 대답을 건네어주네
지금이 맞는거라 답해 준다면
잘하고 있다고 날 안아 준다면
오래도록 지나던 겨울도
그저 녹아버려 따스한 봄이 될텐데
흘러가는 순간들의
의미를 다 알순 없지만
기다리던 시간 끝엔
모두다 알게 될거야
지금이 맞는거라 답해 준다면
잘하고 있다고 날 안아 준다면
오래도록 지나던 겨울도
그저 녹아버려 따스한 봄이 될텐데
흘러가는 순간들의
의미를 다 알순 없지만
기다리던 시간 끝엔
모두다 알게 될거야
흘러가는 순간들의
의미를 다 알순 없지만
기다리던 시간 끝엔
모두다 알게 될거야",RNB
105,가장 사랑했던 기억들은 가장 날 괴롭힐 뿐이야,"네가 전부였다는 말을 내게 남긴 채
가장 힘든 모습의 날 떠난 너
모진 감정이 쌓여 모든 걸 놓을 즘에
네가 나에게 어떤 의미인지 알면서
그래서 그래서 그랬어?
알아 너의 행복을
찾아 떠났단 것을
그런 널 그런 널 보냈어
무너지는 내 맘은
아무것도 아니기에
아무것도 아니기에
아무것도 아니게 돼
아무도 모르기에
아무도 모르게 해
난 널 널 지워야 해
난 널 널 지워야 해
아니 아니
넌 날 잊으면 안 돼
넌 날 잊어선 안돼
네가 전부였다는 말을 내게 남긴 채
가장 힘든 모습의 날 떠난 너
가장 사랑했었던 기억들은 되려 날
세상 지독하게도 괴롭힐 뿐이야
그래서 그래서 그랬어?
알아 너의 행복을
찾아 떠났단 것을
그런 널 그런 널 보냈어
무너지는 내 맘은
아무것도 아니기에
아무것도 아니기에
아무것도 아니게 돼
아무도 모르기에
아무도 모르게 해
난 널 널 지워야 해
난 널 널 지워야 해
아니아니
넌 날 잊으면 안 돼
넌 날 잊어선 안돼",RNB
106,도와줘,"낯설게 휜 밤이야 나의 미움들로
각성은 쓰고 떫은맛이 나네
허상 속에 잠겨 겨우 여길 향해 왔나
필요에 의해 철저히 얻기 위해
너는 내게 사랑한다 했네
무의식 안에 곤히 잠들어 있던
나의 어린 불안감
도와줘 너를 떠나게
두려워 너의 눈빛이
빠져나올 수 없게 잦고 거센 파도가
일던 너의 그 두 눈
가지런히 펼쳐둔 너의 표정들이
차례로 일그러져 흩어지네
야윈 등에 희망을 이고
이토록 먼 길을 걸었나
누구를 위해 널 아니, 나를 위해
모든 걸 사랑에 넘겨줬나
그 황홀함이 벅차던 감정이
허무의 몸집 키웠나
도와줘 나를 되찾게
두려워 너의 품속이
숨을 참고서라도 깊이 더
깊이깊이 빠지고픈 너의 품
도와줘 너를 떠나게
두려워 남겨지는 게
일곱 번 떨쳐내도 아홉 번 살아나는
나의 세계 나의 너",RNB
107,바로 그 때,"거울에 비친 내 모습을 볼 때
어딘가 부족하게 보여
글쎄 왜 그럴까 모든 게 우울해
재미난 것도 없고 난 계속 이런 상태
싱그런 햇살 아래를 걸어도
어디로 가는지 모르겠어
글쎄 왜 그럴까 모든 게 답답해
그냥 걷고 있네 아무런 감정 없이
바로 그때 네가 나타났어
너로 인해 뒤바뀐 공기들
잊고 있던 내 설레임이
오랜만이야 이런 기분
사실 뭐 그래 사는 거 뭐 있어
난 너무 심각한게 문제야
글쎄 왜 그럴까 뭔가 잘못됐어
하염없이 혼자 아무것도 못하고
바로 그때 네가 나타났어
너로 인해 뒤바뀐 공기들
잊고 있던 내 설레임이
오랜만이야 이런 기분
바로 그때 네가 나타났어
한순간에 날 뒤흔드는 너
흐트러진 내 마음속에
오랜만이야 이런 기분",RNB
108,"새벽 네시 (Prod. 민유민, Blue caramel)","어떤 말을 해야 할지 지금의 내 기분
뭐라 표현해야 할지
사랑이 뭔지 모르는데
open my mouth
open my eyes
he's not my lover
open my lips
open my heart
but i want you more than
너와 나의 짧은 시간
짧은 추억 그리움으로 가득하네
잊지 않는 시간 속에
그리움으로 남아
어떤 생각 하고 있니
지금의 네 기분
뭐라 말을 해야 할지
너는 날 사랑하고 있니
open my mouth
open my eyes
he's not my lover
open my lips
open my heart
but i want you more than
너와 나의 짧은 시간
짧은 추억 그리움으로 가득하네
잊지 않는 시간 속에
그리움으로 남아",RNB
109,Dive,"지루할 틈이 없어, 놓아
손을 놓아 이제
감히 무엇도 할 수 없을 거라
생각한 내가 미워
I've been stuck in me
지나갈 일이 될 거라
여겨본 적 없지만
now I'm lookin' your eyes
내게 영혼을 불어줘
rising me up to the sky
온종일 해가 지도록
사랑해둬
두 손을 머리 위에
시선은 한 발 더 멀리
크게 외쳐보자
지금부터가 시작이야
dreaming 'bout some of
간절함이란 단어에
어울리게 될 거야
now I’m lookin' your eyes
내게 영혼을 불어줘
rising me up to the sky
온종일 해가 지도록
사랑해
I’d like to be basically
go somewhere that
I can dive yeah yeah
I’d like to be basically
go somewhere that
I can dive yeah yeah
I’d like to be basically
go somewhere that
I can dive yeah yeah
I’d like to be basically
go somewhere that
I can dive yeah yeah
가벼이 걸음을 옮겨와
묻어있던 흙을 털어내고
가장 좋아하는 물로 채울게
잠길 듯한 숨에
지루할 틈이 없어, 놓아
손을 놓아 이제
감히 무엇도 할 수 없을 거라
생각한 내가 미워
I’ve been stuck in me
간절함이란 단어에
어울리게 될 거야
I’d like to be basically
go somewhere that
I can dive yeah yeah
I’d like to be basically
go somewhere that
I can dive yeah yeah",RNB
110,La Vida,"Having fun 어제 너와
감았다 뜨니 morning
왜이리 빨리가
같이 있을때 마다
지금 잡은 네 손이
나를 놓게 되면
그땐 내가 아닐것만 같아서
You are the reason
that i breathe
필요 just two of us
하루에도 몇번씩
기도드려 God knows
난 너를 놓치면 안되니까
네가 있어 달라 졌으니까
uh uh
언제든 i’ll be here
Perfect La Vida
Baby you’re so linda
더 바랄게 없어
내 안에 달이 있다면
그건 너 oh oh
Perfect La Vida
take you anywhere
더 바랄게 없어
내 옆에 너 만 있다면
that’s enough
uh oh uh oh
Perfect timing
Baby 지금 call me
네가 없는 이 자린
재미 없잖아 지금
나와 for me
되어 버리게 너의 Genie
뭐든 말해 i’ll say yeah
더 해줄게 보다 three
이렇게 말해도 착해서
바라는게 없다는 너
You are the reason
that i breathe
필요 just two of us
하루에도 몇번씩
기도드려 God knows
난 너를 놓치면 안되니까
네가 있어 달라 졌으니까
Uh uh
언제든 i’ll be here
Perfect La Vida
Baby you’re so linda
더 바랄게 없어
내 안에 달이 있다면
그건 너 oh oh
Perfect La Vida
take you anywhere
더 바랄게 없어
내 옆에 너 만 있다면
that’s enough
uh oh uh oh
Perfect La Vida
Baby you’re so linda
더 바랄게 없어
내 안에 달이 있다면
그건 너 oh oh
Perfect La Vida
take you anywhere
더 바랄게 없어
내 옆에 너 만 있다면
that’s enough
uh oh uh oh",RNB
111,Marry me?,"What are you talking now
I feel up and down
Can you say again?
Ra ra ra rar ra ra
I am ready to say yes
I've been waiting for so long yeah
Remember the first time
you gave me flowers
You were confident
but now you look nervous
Maybe he's waiting for my answer?
I know I know I'm waiting too
Have we been waiting for this day
for this day
I think it's at least a day for us
Don't you worry now
I just love you
Don't you worry now
I just love you
What are you talking now
I feel up and down
Can you say again?
Ra ra ra rar ra ra
I am ready to say yes
I've been waiting for so long yeah
What are you talking now
I feel up and down
Can you say again?
Ra ra ra rar ra ra
I am ready to say yes
I've been waiting for so long yeah
Since it's our first time,
we feel awkward
But I like this atmosphere more
How about you
I feel a bit complicated
This moment has already come
It is okay because I know you
and you know me
Don't you worry now
I just love you
Don't you worry now
I just love you
What are you talking now
I feel up and down
Can you say again?
Ra ra ra rar ra ra
I am ready to say yes
I've been waiting for so long yeah
What are you talking now
I feel up and down
Can you say again?
Ra ra ra rar ra ra
I am ready to say yes
I've been waiting for so long yeah",RNB
112,No Rewind,"Your indecisive
이젠 지겨워 난
넌 어쩔 수 없단 말만 되풀이하잖아
You know I don’t wanna hear that
아닌척하지 마
넌 표현의 문제가 있어
I can’t bear this no more
But If you leave for me
더는 의미 없는걸
넌 그렇게 말하고 날 돌아서려 해
날 밀어내려 하곤 후회할지도 몰라
You said you don’t needless me
It’s not gonna be away
네 마음과 다르다면
I want you hold back
Maybe I’ll miss
But I’ll let you go
그래 네가 놓쳐버린
우리 사이 다음은 없지
날 위해서였다는 말은
it’s too late
And If you leave for me
더는 의미 없는걸
넌 그렇게 말하고 날 돌아서려 해
날 밀어내려 하곤 후회할지도 몰라
You said you don’t needless me
It’s not gonna be away
네 마음과 다르다면
I want you hold back
Where do we’ll belong
I didn’t want this hard feeling
But I don't hold a grudge, because
We will must not rewind
넌 그렇게 말하고 날 돌아서려 해
날 밀어내려하곤 후회할지도 몰라
You said you don’t needless me
It’s not gonna be away
네 마음과 다르다면
I want you hold back",RNB
113,胎葉 (태엽 feat.Bien),"매일 같은 너
매일 다른 내가 초라해
매일 같은 날
태엽이 다 돌아간 듯 해
돌려봐 everyday
멈춰버린 시간을
다시 되돌릴수 있을까
기도해 everyday
우리의 마음이
태엽처럼 돌아갈 수 있길
Don't be cheek up
Don't be brake up
소리치지 마
차분하게좀 말해봐
can't be breake up
can't be give up
처음과 같아질 거라고
매일 생각해
매일 떠오르는 문제
내가 바보인 것 같아
매일 반복되는 시간들
많은걸 놓친것 같아
하루하루 되돌리면
놓친걸 찾을 수 있을까
아직 되돌릴 수 있다 생각해
돌려봐 everyday
멈춰버린 시간을
다시 되돌릴수 있을까
기도해 everyday
우리의 마음이
태엽처럼 돌아갈 수 있길
Don't be cheek up
Don't be brake up
소리치지 마
차분하게좀 말해봐
can't be breake up
can't be give up
처음과 같아질 거라고
매일 생각해
어긋난 태엽들을
끼워맞추면 돌아갈까
처음의 그 마음과
우리는 같을까
Don't be cheek up
Don't be brake up
소리치지 마
차분하게좀 말해봐
can't be breake up
can't be give up
처음과 같아질 거라고
매일 생각해",RNB
114,Vivid dream (Feat. Daniel tyler),"My life’s so dull and plain
no fun and games
and everything’s just on a lane
it always goes this way
same everyday
no different than, than yesterday
but then I had this some
kind of peculiar dream
that has showed me all the things
that I have wished
now I can’t get enough of reality
but I need to wake up
dreams are just a make up
life can’t change
when i’m sleeping like this
I know things are messed up
dreams can’t cover this up
so I’m now breaking
My life’s so dull and plain
no fun and games
and everything’s just on a lane
it always goes this way
same everyday
no different than, than yesterday
but then I had this some
kind of peculiar dream
that has showed me all the things
that I have wished
now I can’t get enough of reality
but I need to wake up
dreams are just a make up
life can’t change
when i’m sleeping like this
I know things are messed up
dreams can’t cover this up
so I’m now breaking
out of this dream",RNB
115,Tickin',"일분일초가 아쉽기만 해
너와 있는 시간은 tic toc
너무 빠르게 흘러가기만 하는
이 시간 우린 tic toc
시간을 붙잡고 싶어
이 시간이 영원하게
시간을 붙잡고 싶어
너만 있으면 충분해
time is tickin'
time is tickin' tickin'
time is tickin'
time is tickin' tickin'
지금 넌 다가와 내 맘을 모두 가져와
지금 넌 다가와 내 맘을 전부 뺏어가
지금 넌 다가와 내 맘을 모두 가져와
지금 넌 다가와 내 맘을 전부 뺏어가
계속해서 더 조급해져 가
내 마음은 자꾸만 tic toc
너무 빠르게 흘러가기만 하는
이 시간 우린 tic toc
시간을 붙잡고 싶어
이 시간이 영원하게
시간을 붙잡고 싶어
너만 있으면 충분해
time is tickin'
time is tickin' tickin'
time is tickin'
time is tickin' tickin'
지금 넌 다가와 내 맘을 모두 가져와
지금 넌 다가와 내 맘을 전부 뺏어가
지금 넌 다가와 내 맘을 모두 가져와
지금 넌 다가와 내 맘을 전부 뺏어가",RNB
116,"몽상가 (feat. 개리, 알리)","대차게 사랑하고
대차게 헤어지고
확 가게 힘들고 화나게 보고 싶고
외로운 밤 핏줄 솟는 자위 후
입에 무는 담배 한 개비 후
내뱉고 나면
개병신 같은 모습에 고개 푹
영화 속 센캐 흉내 내며
독한 술 마시고 나면
차오르는 술기운처럼
짙어지는 너의 모습
내 마음은 밀물과 썰물
처마 끝에 맺힌 빗물
어쩌면 모든 게 다 꿈인가
사랑도 모험처럼 느끼는 몽상가
구라 치는 별똥별의 헛된 희망처럼
손끝에서 미끄러지고 마는 너
하지만 어쩌면
니가 나의 진짜 사랑일까
떠나가네요
떠나가나요
구슬프게 비가 내리고
음악이 흐르는 밤에
슬픈 춤을 추는 그대여
울지 말아요 그대여
빗물에도 눈물이 감춰지지 않네요
어떡해야 하죠
슬픔이 뭔지 아픔이
뭔지 이제야 알죠
떠나간 뒤에 소중한지
뒤늦게 깨닫죠
바보 같은 내게
어떤 말이라도 해줘요
바보처럼 난 바보 같죠
어떤 말이라도 해줘요
슬픈 춤을 추는 그대여
그댄 춤을 추고 난 노래해
고갤 끄덕이며
안녕이란 말을 대신해
그댄 춤을 추고 난 노래해
고갤 끄덕이며
안녕이란 말을 대신해
떠나가네요
떠나가나요
구슬프게 비가 내리고
음악이 흐르는 밤에
슬픈 춤을 추는 그대여
울지 말아요 그대여
빗물에도 눈물이 감춰지지 않네요
어떡해야 하죠
차라리 다행인 거지
시비가 그치기 전엔
내 눈물이 보이지 않으니
슬프지 않아 정말
연극이 끝난 뒤에
날 비추는 태양에
내 몸을 맡기고 나면 괜찮아질 거야
떠나가네요
떠나가나요
구슬프게 비가 내리고
음악이 흐르는 밤에
슬픈 춤을 추는 그대여
울지 말아요 그대여
빗물에도 눈물이 감춰지지 않네요
어떡해야 하죠",RNB
117,Best Friend (with. 최정철),"멀지 않은 곳 늘 가까운 곳에
네가 있고 내가있어
기댈 수 있었어
서로 다르고 다툴 때도 있지만
그래도 우린 함께였어
철없던 그 시절
마치 내 세상 같아 걱정따윈 없었어
현실에 부딪혀 잃었던 꿈들을
되돌리고 싶어 나를 찾고 싶어
새롭게 시작해 꿈이 있던 그곳으로
함께 떠나자
my best friend my best friend
그때 그 시절로 돌아가는거야
Best friend my best friend
Every day (every day)
Every time(every time)
우리 함께
Oh oh oh
두려워할 필요 없어
Oh oh oh
지금껏 잘해왔잖아
Oh oh oh
My best friend
Every day (every day)
Every time (every time)
우리 함께
모두 내려놔 하던 일을 멈추고
눈을 떠봐 하늘을 봐
네 꿈이 있잖아
포기는 못해 늘 바래왔잖아
이제 곧 시작일뿐이야
철없던 그 시절
마치 내 세상 같아 걱정따윈 없었어
현실에 부딪혀 잃었던 꿈들을
되돌리고 싶어 나를 찾고 싶어
새롭게 시작해 꿈이 있던 그곳으로
함께 떠나자
my best friend my best friend
그때 그 시절로 돌아가는거야
Best friend my best friend
Every day (every day)
Every time(every time)
우리 함께
Oh oh oh 내 손을 잡아
Oh oh oh 크게 소리쳐
널 기다리고 있어
다시 일어서는거야 너라면 충분해
함께 떠나자
my best friend my best friend
그때 그 시절로 돌아가는거야
Best friend my best friend
Every day (every day)
Every time(every time)
우리 함께
Oh oh oh
두려워할 필요 없어
Oh oh oh
지금껏 잘해왔잖아
Oh oh oh
My best friend
Every day (every day)
Every time(every time)
우리 함께",RNB
118,ABC Angel Jessi Nihil XII,"용기는 flip flip
흩어지는 콘크리트
균열이 법칙
믿음의 손을 뻗어
I'll never let you lonely
never live you In your worries
용기는 flip flip
흩어지는 콘크리트
균열이 법칙
믿음의 손을 뻗어
I'll never let you lonely law
never leave you In your baby crown
we talking loud
무식한 나의 생활
you quaking now
씩씩한 자의 생활
영원한 빈곤의 삶
true love 진리의 말
제대로 봐
'a' track time to change
'b' track time to go
'c' track time to love
'c' track time to love
그렇게 우린 사랑해
이렇게 우리 서로의
맘을 이해해 미워해
너를 만지면 i love
밟혀 짖눌린 염원에다
밝혀내 등불을 true love, light
밟혀 눌린 내 목에다
밝혀내 등불을 ‘we talking loud’
'a' track time to change
'b' track time to go
'c' track time to love
'c' track time to love
용기는 flip flip
흩어지는 콘크리트
균열이 법칙
믿음의 손을 뻗어
I'll never let you lonely
never live you In your worries
용기는 flip flip
흩어지는 콘크리트
균열이 법칙
믿음의 손을 뻗어
I'll never let you lonely law
never leave you In your baby crown",RNB
119,Sad Christmas,"아무생각도 없이
멍하니 앉아서
너와 나누었던 기억
가만히 되내어보네
눈 앞은 흐려지고
두 눈에는 눈물이
너와 함께했던 기억
가만히 떠올려보네
음 음
음 음
Sad christmas
Sad christmas
Woo
Sad christmas
Sad christmas
Woo
이 손 뻗으면 잡힐 것 같은데
하늘에 말하면 줄 것 같은데
Sad christmas
Sad christmas
Oh sad christmas
화가나고
눈물이나도
넌 내옆에 없어
이성을 잃어도
가야하는 시간은
또 흘러가네 이제는
야속하게도 이 배는
멈추질 않고 가네 Woo
네가 없는 것 하나
아무것도 잘 못 해 난
너 없는 이 세상은 말야
무섭게도 아무 일 아냐
아직 내 시간은 잘 안가
너 없는 시간은 잘 안가
Sad christmas
Sad christmas
Woo
Sad christmas
Sad christmas
Woo
이 손 뻗으면 잡힐 것 같은데
하늘에 말하면 줄 것 같은데
Sad christmas
Sad christmas
Oh sad christmas
Sad christmas
Sad christmas
이 손 뻗으면 잡힐 것 같은데
하늘에 말하면 줄 것 같은데
Sad christmas
Sad christmas
Oh sad christmas
Oh sad Christmas",RNB
120,나의 겨울 순애보 (Song by Toru),"너가 싫어하던 눈이 올 때면
투덜대며 우산을 들고 마중을 나와서
예상 없던 산책 중에
찬바람을 피해서
들어가곤 했지
살 것도 없었던 매장 안에
우리 둘이 누구보다도 가까웠었지만
지나치게도 솔직하던 너가 혹시나
지금까지 물어보지 못했던 게 있다면
빨리 말해줘
난 오늘 밤에 사라지니까
우리 지난겨울 동안
정말 일이 많았죠
추운 겨울날에
잊지 못할 사랑도 하고
한눈팔다 작은 자동차에 치일 뻔하고
지금 생각해도
정말 바보 같지 않나요
오케이 난 곧 죽어도
아쉽지가 않아요
이번 앨범이 끝남
전설로 남을까 봐요
그래 난 계속 여기에 남을래 잘 가요
오 나 나쁘게 왔다가 좋게 떠나요
흔적 없이 모두 녹고 난 다음엔
검은색이 돼서 저기 네모들의 옆에
타고 가서 하늘 아니면 바다 가운데
사실 거기까진
생각 안 해봐서 잘은 몰라
아무튼 고마워
지금의 나를 만들어줘서
보일 듯하게만 남겨줘 마음 한구석
애쓰는 너가 없었다면
난 애초에 혼자
이 따뜻한 날까지 못 견뎠을지 몰라
우리 지난겨울 동안
정말 일이 많았죠
추운 겨울날에
잊지 못할 사랑도 하고
한눈팔다 작은 자동차에 치일 뻔하고
지금 생각해도
정말 바보 같지 않나요
오케이 난 곧 죽어도
아쉽지가 않아요
이번 앨범이 끝남
전설로 남을까 봐요
그래 난 계속 여기에 남을래 잘 가요
오 나 나쁘게 왔다가 좋게 떠나요
다시 겨울이 오면
그때 생각이 날까요
이번 겨울이 마지막일까 해서 겁나요
그래 난 계속 여기에 남을래 잘 가요
오 난 그대 보며 행복하게 떠나요",RNB
