,제목,가사,장르
89,Lonely (Feat. 태연),"미안해 내 탓이야 고마워 덕분이야
툭하면 내뱉던 네 그 말버릇
너도 힘든 걸 난 다 아는데
아마 넌 내가 바본 줄 아나 봐
우는 얼굴로 나 힘들다 하면
정말 나아질까
그럼 누가 힘들까 아프다 징징대면
모두 다 괜찮아지는데
아마 너와 난 착각 속에
서로를 가둬둔 지 몰라
아냐 너는 날 이해 못 해
걱정 어린 네 눈을 볼 때면
Baby I’m so Lonely so Lonely
나는 혼자 있는 것만 같아요
지친 널 볼 때면 내가 너에게
혹시 짐이 될까 많이 버거울까
Baby I’m so Lonely so Lonely
나도 혼자 있는 것만 같아요
그래도 너에게 티 내기 싫어
나는 혼자 참는 게 더 익숙해
날 이해해줘
우린 함께 있지만 같이 걷질 않잖아
외로움과 괴로움
기억 하나 차인 건데
넌 왜 자꾸 다르게만
적으려 하는 건지
Baby I’m so Lonely so Lonely
나는 혼자 있는 것만 같아요
그래도 너에게 티 내기 싫어
나는 혼자 참는 게 더 익숙해
날 이해해줘
날 내버려 둬
Baby I’m so Lonely so Lonely
나는 혼자 있는 것만 같아요
Baby I’m so Lonely so Lonely
나도 혼자 있는 것만 같아요
그래도 너에게 숨기기 싫어
나는 혼자 참는 게 더 익숙해
날 이해해줘",RNB
90,No Make Up,"진하게 화장을 하고
예쁘게 머리를 하고
오늘도 집을 나서는 넌 예뻐
높은 구두를 신고
짧은 치마를 입고 있는 너
너무나 아름다워 but
넌 모를 거야
자다가 일어나 살짝 부은 얼굴이
얼마나 예쁜지
넌 모를 거야
자기 전 세수한 니 모습이
얼마나 예쁜지
자꾸 거울 보지 마
몸무게 신경 쓰지 마
넌 그냥 그대로 너무 예쁜 걸
No make up ye no make up ye
No make up 일 때 제일 예쁜 너
빨간색 립스틱보다
투명한 립밤이 좋아
저 하늘 구름보다 자연스러워
어제도 힘들었는지
너무 지쳐 보여 너
이리 와서 내 품에 안겨 baby
넌 모를 거야
아이라인 없이 웃는
너의 예쁜 눈 웃음을
넌 모를 거야
메이크업 베이스 지우면
빛나는 우윳빛 피부
자꾸 거울 보지 마
몸무게 신경 쓰지 마
넌 그냥 그대로 너무 예쁜 걸
No make up ye no make up ye
No make up 일 때 제일 예쁜 너
아무리 얘기해도
넌 모르겠다고 하지만
바보 같아
오늘 내일 다음 날도
매일 말해주고파
예쁜 얼굴
넌 그냥 그대로 너무 예쁜 걸
No make up ye no make up ye
No make up 일 때 제일 예쁜 너",RNB
91,마음이 말하는 행복 (Happiness) (Feat.이라온),"소란했던 오늘의 하루가
너와 함께 고요해
작은 입술을 열어
우리의 밤을 노래해
넌 내가 본 가장 아름다운 별
날 꿈꾸게 해
널 위해 태어난 꿈의 조각은
어제보다 널 사랑하게 해
그게 얼마나
날 설레게 하고
널 원하게 만드는지
수많은 시간을 지나 네 품에
가만히 안겨 너에게 잠겨
눈을 감아 이 순간을 담아
행복이라고 예쁘게 적어본다
맞닿은 두 볼에 피어난 미소가
서로의 맘을 비추고
넌 내가 본 가장 눈부신 바다
날 숨 쉬게 해
널 위해 태어난 꿈의 조각은
어제보다 널 사랑하게 해
그게 얼마나
날 설레게 하고
널 원하게 만드는지
수많은 시간을 지나 네 품에
가만히 안겨 너에게 잠겨
눈을 감아 이 순간을 담아
행복이라고 예쁘게 적어본다
나의 어린 날들은
너로 기억될 거야
말로는 다 할 수 없는
커다란 이 맘을 모두 줄게
너라는 이유 그 하나만으로
마음이 말하는 세상으로
빛나는 오늘 함께 하는 우리
모든 게 선물인걸
영원할 순간이 지금 내 앞에
둘만의 특별한 여행을 떠나
너를 안아 사랑을 담아
행복이라고 예쁘게 적어본다",RNB
92,북극성 (Never Goodbye),"변해가는 계절들을 막아 줄 거란
그런 말로 너를 붙잡을 순 없지만
많은 계절을 마주칠 너에게
이 마음 하날 비춰주려 해

떠나는 걸음이 맘이 흐려지지 않게
So please don't cry 약속할 테니

유난히 짙고 긴 밤 견디던 어느 날
눈물을 참지 못해 문득 고개를 들면
반짝이는 별을 따라
다시 돌아올 길을 찾을 거야
It's Never Goodbye

네가 지금 가야 하는 길이
나와 엇갈릴 수도 있어
항상 같은 방향을 걸을 수 없단 걸
I know I know I know (I know)
함께 가는 방법을 찾을 수 없다면
너를 멀리서 늘 비춰줄 거야

난 그대로야 여전해 Like a photo
시간은 근데 그렇지 않더라고
이거 듣고 기억들을 간지럽혀
I see you 눈을 감아도
You know that’s not normal for you
I’m not normal

잠시 놓쳐도 단번에 찾을 수 있게
그 자리에서 기다릴게
우린 It’s Never Goodbye
다시 돌고 돌아 어둠 속에서
내가 너를 알아보듯 언젠가
Find me please

멈춰 선 내 맘이 다시 달려가지 않게
So please don't cry 약속할 테니

유난히 짙고 긴 밤 견디던 어느 날
눈물을 참지 못해 문득 고개를 들면
반짝이는 별을 따라
다시 돌아올 길을 찾을 거야
It's Never Goodbye

언젠가 나에게 돌아오는 날
한 걸음에 널 마중 갈게
You were you are you and I
항상 함께 일 거야
그때는 엇갈리지 마

유난히 짙고 긴 밤 견디던 어느 날
눈물을 참지 못해 문득 고개를 들면
반짝이는 별을 따라
다시 돌아올 길을 찾을 거야
It's Never Goodbye

You never say goodbye
같은 시간 같은자리 같은 공간 속
밝혀줘 어둠 속 Starlight
너로 인해 나의 하나뿐인 별자리가
완성되어가길 바라

불안해하지 마 난 너를 보고 있어
같이 있던 밤 기억하고 있어
낯선 길을 걸을 땐 고개를 들어
저 별을 바라봐",RNB
93,없었던 일로,"대충 모자를 눌러 쓰고서
부은 눈을 가리고 나와
오늘부터는 울어도
나 때문에 울어
이제 사랑이란 불편한 부속을
모두 버리고
너를 위한 난 없던 일로

웃게 했던 약속들도 아쉽게
I don’t care
더는 I don’t care
두세 개의 단어들로 참 쉽게
끝이 날 나와 너였네

없었던 일로
없었던 일로
없었던 일로
없었던 일로

어색해서 좋은 거였던 인사
불필요했던 우리의 시작
흐를수록 온몸으로
느껴진 해로운 시간
나에게 미안해 진짜
너 때문에 꽃 피는 것도 못 보고
추위에 얼어붙은 내 심장
이제 사랑이란 불편한 부속을
모두 버리고
너를 위한 난 없던 일로

웃게 했던 약속들도 아쉽게
I don’t care
더는 I don’t care
두세 개의 단어들로 참 쉽게
끝이 날 나와 너였네

혼자만 멈춰있는 듯 외롭던 날들도
그저 나약했던 내 맘의 병이란 걸
이제 알겠어

없었던 일로
없었던 일로
없었던 일로
없었던 일로

I don’t need no more",RNB
94,지금이 아닌데,"결국 이렇게 다
부질없게
만들 거였다면
그때 알았다면
결국 이렇게
불어오는 바람에
또 흔들릴 거라면
봄 바람이었다면
지금이 아닌데
아직 아닌데
오늘이 아닌데
넌 하필 오늘 왜
Baby I don’t wanna waste my time
생각이 너무 많아
잊고 살았다 널 깜빡
이미 엇갈려 버린 타이밍과
그걸 다시 맞출 엄두가 안나
네 생각에 가사를 적다
왜 연락 한번 안했나
네 모습이 기억이 안나
아니 이게 맞나
그냥 무덤덤해진 새집과
정리 안 된 짐들
또 덤벙대며 말한 절절한 진심을
첨벙대는 너의 눈치 없는 파도에
타이밍을 놓친 시침은 안보지
뒤를 Yeah yeah
근데 나는 돌려보려 해 그 시침을
시치미 떼고 나를 속이고 난 지침을
반복하고 번복하며 겨울에 온 너란
바람을 봄처럼 맞이해보려 해
다해 진심을
나의 진심을 짓밟는 일이 쉬운
일이었는지 아쉬운 일이었는지는
지금 생각해보니 꽤 미운 놈이었겠다
싶은 Uh 내가 애 같았어 Uh
나도 모르게 애가 탔어 Uh
네가 비올 때 가볍게 건넨
그 우산은 나의 마음에
구멍을 뚫고 비가 들이치면
혼자서 물을 다 퍼내
네가 밤에 가볍게 보낸
잘자 라는 말은 내 마음에
불을 다 켜고 잠이 깨면
혼자 뒤척이다 잠을 청해
지금이 아닌데
아직 아닌데
오늘이 아닌데
난 하필 오늘 왜
Baby I don’t wanna waste my time
생각이 너무 많아
잊고 살았다 널 깜빡
이미 엇갈려 버린 타이밍과
그걸 다시 맞출 엄두가 안나
널 다시 좋아할 엄두가 안나
왜 연락 한번 안했나
네 모습이 기억이 안나
아니 이게 맞나
Baby I don’t wanna waste my time
생각이 너무 많아
잊고 살았다 널 깜빡
이미 엇갈려버린 타이밍과
그걸 다시 맞출 엄두가 안나
널 다시 사랑할 엄두가 안나
왜 연락 한번 안했나
네 모습이 기억이 안나
아니 이게 맞나
Time Out
I think we need time out
아니 그럼 잠깐
I think we need time out
Right now",RNB
95,같은 시간 속의 너,"꼭 그러지 않아도
충분히 널 이해할 수 있어
다른 사람 곁에 서 있는 니 모습이
조금 어색하지만
다 버리지 않아도
어떻게든 이겨낼 수 있어
다른 사랑 찾아가버린 니 얼굴이
그렇게 밉진 않아
이제 우리 같은 시간 속을 남처럼
그렇게 걸으면 돼
달아나도 가지 못할 기억 안고
아무말도 하지마요
더는 안된다는거 잘 알아요
많은 날들이 아무 의미없진 않겠죠
멀어지는 바람처럼
우리 함께한 기억들을 꿈처럼
그렇게 안으면 돼
눈 감아도 잊지 못할 추억의 널 묻고
아무말도 하지마요
더는 안된다는거 잘 알아요
사랑했던 날 모두 사라지진 않겠죠
우릴 스치는 안개처럼
아무것도 묻지 않을게요
이대로 묻어둘래요 나는요
거짓말처럼 또 하루가 살아지겠죠
떨어지는
같은 시간 속의 너",RNB
96,What Do I Call You,"Hello 넌 stranger
남은 건 별로 없어
memories, memories, memories
안녕이라 했는데
왜 넌 내 옆에 있어
그대로 그대로 그대로

어색했던 공기에
웃음이 났어 왜
너무 가까웠던
내 것이었던
my honey
my daisy

What do I call you
남이잖아
별일 없던 척
말을 거나
그렇게 꼭 껴안았는데
So what do I call you now

What do I call you
이럴 때엔
이름이 역시
무난할까
내 연인이었던
my honey
my daisy
my only
So what do I call you now

복잡한 밤이야
기대 반 장난 너를
불러내 불러내 불러내
날 데리러 온 네게 기대
생각해 궁금해
적당한 거리란 건 뭘까

Cause this isn’t natural
널 매일 보는 걸
이젠 아는 사람
내 것이었던
my honey
my daisy

What do I call you
남이잖아
별일 없던 척
말을 거나
그렇게 꼭 껴안았는데
So what do I call you now

What do I call you
이럴 때엔
이름이 역시
무난할까
내 연인이었던
my honey
my daisy
my only
So what do I call you now

모든 게 달라졌는데
편하진 않은데
넌 내 옆에 있고
이제는 널 뭐라 부를까
my baby
my honey
my daisy
my only

Da da da da da da da da
Da da da da da da da da
Da da da da da da da da

So what do I call you now

Da da da da da da da da
Da da da da da da da da
Da da da da da da da da

So what do I call you now

What do I call you
남이잖아
이름이 역시
무난할까
그렇게 꼭 껴안았는데
So what do I call you now",RNB
97,첫눈에,"먼 미래의 날씨 같애
예측 불가해
맑았음 해
내 꿈인데도 너만은
왜 뜻대로 안 돼
대체 뭔데
나의 생각과 맘을 다
이미 알고 일부러
반대로 말하고 너는
행동하는 건지
첫눈 내릴 어느 날엔
널 안고 있을까
하얀 배경이 너의 맘에
날 데려가 줄까
온 세상이 너로 뒤덮이면
내 세상은 너의 것이 되고
이 기분은 오감
그 이상의 무언가
넌 그걸 별 노력 없이도
참 무심하게 이끌어내고
날 걷게 해 네가 있는 곳으로
너의 생각과 맘을
다 알고 싶어
한 번의 미소도 눈물마저도
내 것이고 싶어
첫눈 내릴 어느 날엔
널 안고 있을까
하얀 배경이 너의 맘에
날 데려가 줄까
난 널 위해 녹아도 돼
네가 뜨거운 여름이라 해도
뛰어들게 그 순간
네 두 눈 속에 내가
영원히 내리길 바래
첫눈 내릴 어느 날엔
널 안고 있을까
하얀 배경이 너의 맘에
날 데려가 줄까",RNB
98,We don't talk together (Feat. 기리보이) (Prod. SUGA),"지금 너도 같은 기분일까
이상해 너랑 둘이
오랜만에 걷고 있는 이 밤
좀 어색해도
난 여전히 너의 것이니까
미안해 내가 너무 매정했지
진짜 겁도 없이
I don't know i don't know
아마도 그땐
너가 날 달래줄거라 믿고
뻐팅긴거야
너 하나 없어지고
모든 게 무너져서
멍한 표정으로 아마
집을 한 채 지었어 난
점점 발걸음이 무거워
못 걷겠어
이대로 널 보낼 순 없는데
입이 안 떨어져
i know
우린 사랑해서
We don't talk together
여전히 난 너인걸
Why don't you
인정하기 싫은걸
Why don't you
보낼 수가 없는걸
우린 너무 사랑해서
아니 내가 사랑해서
나는 너무 자각했어 현실을
시간이 다가오고있어
너를 보내야해 난
우회전 좌회전
고스트레잍 사분전
아진짜 돌아버리겠어
이별은 너무 아프지만
너를 놓아버리겠어
아니 너를 놓기 싫어
치료하면 되지 아픈것을
나아 버리겠어
우리 자주갔던 카페
여길 돌면 일분안에
너의집 우회전
좌회전 도착
i know
우린 사랑해서
We don't talk together
여전히 난 너인걸
Why don't you
인정하기 싫은걸
Why don't you
보낼 수가 없는걸
집에 도착
잘 지내 하면서 돌아선 너
다시 우리 사랑을 찾아야 해
이별을 막아야만 해
우린 사랑해도
We don't talk together
멀어져만 가는 널
Why don't you
보낼 수가 없는 걸
Why don't you
잡을 수도 없는 걸",RNB
99,Lovey Dovey (Feat. meenoi),"Lovey Dovey
여기저기 퍼지는 나의 목소리
But 오직 너를 위해 불러
이건 그냥 놀이
같은 거야 내게 중요한 건
너의 목걸이가
더 밝게 빛나는 거
빛 안 바라는 걸로
네가 신나 하는 거
그게 내 낙이야 Girl
So 가지마
내 옆에 딱 붙어있어
난 모니터링 할래 너의 하루를
Lovey Dovey
어디 거기 그래 가자
어리바리 그건 내 팔자
허리부터 발끝까지
풀린 머린 묶지 말자
미쳐버린 듯한
파도를 타는 듯한
기분이 들어도 막
차를 타면 돼
늦어버린 듯한
또 지쳐버린 듯한
기분이 들어도 그냥
걱정은 하지 말자
넌 나를 보고 있고
나도 널 보고 있잖아
그거면 돼
우리는 사랑을 하고 있잖아
Lovey Dovey
Lovey Dovey
Lovey Dovey
Lovey Dovey
L-O-VEY Dovey
L-O-VEY Dovey
L-O-VEY Dovey
L-O-VEY Dovey
가만히 있어 보자
어른스러운 척하는 너의 모습에
매일매일이 웃음을
참느라 바쁘지만
난 모른 체 하면
넌 멋진 말 하지
Lovey Dovey
When I found the love
어디 거기 그래 가자
어리바리 그건 내 팔자
허리부터 발끝까지
풀린 머린 묶지 말자
미쳐버린 듯한
파도를 타는 듯한
기분이 들어도 막
차를 타면 돼
늦어버린 듯한
또 지쳐버린 듯한
기분이 들어도 그냥
걱정은 하지 말자
넌 나를 보고 있고
나도 널 보고 있잖아
그거면 돼
우리는 사랑을 하고 있잖아
Lovey Dovey
Lovey Dovey
Lovey Dovey
Lovey Dovey
L-O-VEY Dovey
L-O-VEY Dovey
L-O-VEY Dovey
L-O-VEY Dovey",RNB
100,"눈, 코, 입","미안해 미안해 하지마
내가 초라해지잖아
빨간 예쁜 입술로
어서 나를 죽이고 가
나는 괜찮아
마지막으로 나를 바라봐줘
아무렇지 않은 듯 웃어줘
네가 보고 싶을 때
기억할 수 있게
나의 머릿속에 네 얼굴
그릴 수 있게
널 보낼 수 없는 나의 욕심이
집착이 되어 널 가뒀고
혹시 이런 나 땜에 힘들었니
아무 대답 없는 너
바보처럼 왜
너를 지우지 못해
넌 떠나버렸는데
너의 눈 코 입
날 만지던 네 손길
작은 손톱까지 다
여전히 널 느낄 수 있지만
꺼진 불꽃처럼
타들어가버린
우리 사랑 모두 다
너무 아프지만 이젠 널
추억이라 부를게
사랑해 사랑했지만
내가 부족했었나 봐
혹시 우연이라도
한순간만이라도 널
볼 수 있을까
하루하루가 불안해져
네 모든 게 갈수록 희미해져
사진 속에 너는 왜
해맑게 웃는데
우리에게 다가오는
이별을 모른 채
널 보낼 수 없는 나의 욕심이
집착이 되어 널 가뒀고
혹시 이런 나 땜에 힘들었니
아무 대답 없는 너
바보처럼 왜
너를 지우지 못해
넌 떠나버렸는데
너의 눈 코 입
날 만지던 네 손길
작은 손톱까지 다
여전히 널 느낄 수 있지만
꺼진 불꽃처럼
타들어가버린
우리 사랑 모두 다
너무 아프지만 이젠 널
추억이라 부를게
나만을 바라보던 너의 까만 눈
향기로운 숨을 담은 너의 코
사랑해 사랑해
내게 속삭이던 그 입술을 난
너의 눈 코 입
날 만지던 네 손길
작은 손톱까지 다
모두 다
여전히 널 느낄 수 있지만
널 느낄 수 있지만
꺼진 불꽃처럼
타들어가버린
우리 사랑 모두 다
너무 아프지만 이젠 널
추억이라 부를게",RNB
101,Change,"Woke up in another new day
Something has changed
Don’t feel the same
Alone hearing voices in my head
Thought that I had it all
But it feels like nobody cares,
nobody cares
In a tiffany dress,
get off from white 벤
Walk the red carpet,
밝게 터지는 Flash
모든 세상의 관심 수많은 Fans
그래 사랑에 배가 부른 거지
매일 꿈꾸던 삶이야
그리고 꿈이 없어진 삶이야
대체 얼마나 대단한 걸 더 가져야
행복할까 궁금한 밤이야
Love and fame
It seems to be enough
When the truth is not that beautiful
Tears and pain
Are things I’ve never shown
No one knows, no one knows,
no one knows
They think I’m okay
Think I’m okay
Wanna live my life like yesterday
Never feeling down
Never feeling down
In the clouds,
just stay there everyday
Never coming down
Never coming down
Life has ups and downs,
just realized
(Nothing lasts forever yeah)
One day if I fall, would you smile
(And say you’ll be there for me)
I’ve been lying awake these days
Can’t get away
Everyone changes
Every time you smile,
don’t you pretend
Ask myself every night
and realize things
Won’t be the same,
won’t be the same
Love and fame
It seems to be enough
When the truth is not that beautiful
Tears and pain
Are things I’ve never shown
No one knows, no one knows,
no one knows
That I’m not okay
I’m not okay
Wanna live my life like yesterday
Never feeling down
Never feeling down
In the clouds,
just stay there everyday
Never coming down
Never coming down
Life has ups and downs, it’s alright
(Nothing lasts forever yeah)
One day I will fall, can’t deny
(But I know you won’t leave)
Wanna live my life like yesterday
Never feeling down
Never feeling down
In the clouds,
just stay there everyday
Never coming down
Never coming down",RNB
102,MOVIE,"What if it’s all just pretend
만약 서프라이즈 하듯 날 놀래키려는
계획이라면
이런 모든 상황이 설명이 돼
Why don't you trust
your own senses maybe
그럴 수밖에
모든 게 너무도 영화 같잖아
티켓을 끊지도 않았는데
what a wonderful scene
I hope it lasts forever
our running time is 9-5
매일같이 틀어줘 하나도 안 질리니까
oh suddenly my life has turned
around like a movie
it was once all black and white
but 이젠 네 미소가
무슨 색인지 알겠어
so won't you smile
I'm shooting a movie
이 전부가 정말 준비된 세트장이
아니라면 어떻게
how can a picture perfect
scene be born
너와 눈을 맞춘 장면은 climax
만약 음악만 흘러나온다면
no BGM
카메라만 없을 뿐 너와 난
분명히 original leading roles
티켓을 끊지도 않았는데
what a wonderful scene
I wish that it would last forever
our running time is 9-5
매일같이 틀어줘 하나도 안 질리니까
oh suddenly my life has turned
around like movie
it was once all black and white
but 이젠 네 미소가
무슨 색인지 알겠어
so won't you smile
i'm shooting a movie
Well I’m camera shy
부끄럼도 많은 바보 같은 내가
I wonder how we've come this far
our running time is 9-5
우린 마치 영화 속의
주인공 같으니까 ah
oh suddenly our life has turned
around like movie
it was once all black and white
왜 사람들은 사랑을 빨갛다고
말하는지 이제 알겠어
We’re shooting a movie",RNB
103,I Wish,"I Wish
너에게 꼭 받고 싶은 선물은 너야
I Wish
한쪽 손과 너의 하루 뭘 더 바랄까
하얀 눈 사이로 우리 두근거림
소리가 울려 퍼질 때
말하고 싶어
영원히 모든 겨울을 함께 하자고

겨울은 춥기에 작은 촛불도 따뜻해
고된 하루 끝에 너의 웃음이 감사하듯이
바람이 차기에 (음)
되려 두 손은 소중해 (음)
세상에 지칠 때 네 한마디에 이겨내듯이

얼어붙은 나의 뺨을 (뺨을)
녹여주던 너의 마음 (Huh Wuh)
너 하나만으로 다 가진 거니까

I Wish
너에게 꼭 받고 싶은 선물은 너야
I Wish
한쪽 손과 너의 하루 뭘 더 바랄까
하얀 눈 사이로 우리 두근거림
소리가 울려 퍼질 때
말하고 싶어
영원히 모든 겨울을 함께 하자고

따스한 입김은 고민들마저 재우네
포근한 미소에 상처들마저 꾸벅이네
괜찮아 괜찮아 올 한 해를 배웅해
한 조각 케잌과 초 깊은 한숨을 앗아가네

네가 너무 많이 좋아 소복이 쌓이는 소망
너 하나만으로 다 가진 거니까 Woo Wuh


I Wish
너에게 꼭 받고 싶은 선물은 너야
I Wish
한쪽 손과 너의 하루 뭘 더 바랄까
하얀 눈 사이로 우리 두근거림
소리가 울려 퍼질 때
말하고 싶어
영원히 함께 하자고

소중한 널 위해서
내 맘에 묶어 둔 리본
네가 풀어주면 좋겠어
이 비밀의 매듭을
Rum Pum Pum Pum
Rum Pum Pum Pum

I Wish (Hoo Woo Woo Woo)
너에게 꼭 받고 싶은 선물은 너야
I Wish
한쪽 손과 너의 하루 뭘 더 바랄까 (Huh Wuh)
하얀 눈 사이로 우리 두근거림
소리가 울려 퍼질 때
말하고 싶어 (싶어)
영원히 모든 겨울을 너와",RNB
104,적당히,"적당히 맞춰 주고 싶은데
넌 이리저리 헷갈리게
어젠 우리 함께 좋았는데
오늘은 왜 나쁜 건데
이뻐하지를 말든가
아님 사랑한다 말하든가
너의 답답한 배려가 날 어지럽게 해
Why are you dancing alone
여기까지 나랑 손잡고 왔잖아
Why are you dancing alone
네 마음을 모르겠어
이뻐하지를 말든가
아님 사랑한다 말하든가
너의 답답한 배려가 날 어지럽게 해
천천히 맞춰 가면 되는데
넌 이리저리 헷갈려 해
가는 시간들이 아쉬운데
뭐가 넌 걱정인 건데
미워할 수도 없는 건
결국 내 곁에 돌아오니까
애써 헤매지 않아도 돼 어지럽게 왜
Why are you dancing alone
여기까지 나랑 손잡고 왔잖아
Why are you dancing alone
네 마음을 모르겠어
이뻐하지를 말든가
아님 사랑한다 말하든가
너의 답답한 배려가 날 어지럽게 해
이뻐하지를 말든가 사랑한다 말하든가
이뻐하지를 말든가 사랑한다 말하든가",RNB
105,12월 24일,"Everytime I close my eyes
그날이 생각날 때면
Everytime I close my eyes
다시 또 설레이곤 해
언제나 내 맘속에
그 날의 그 순간들은
여전히 내 맘속에 고스란히 기억될
The best scene of my life
more than anything
The day before last christmas
and gently flowing melodies
In the soft light of candles
Is where I sang my song for you
And in your eyes
In your face
In the way you hold my hand
The memories of you
with me I'll never forget
Everytime I close my eyes
밤새 고민하고 썼던
그 편지를 읽어가며
너무나 떨렸던 그 순간들까지도
언제나 내 맘 속에
그 날의 그 순간들은
여전히 내 맘 속에
고스란히 기억될
The best scene of my life
more than anything
The day before last christmas
and gently flowing melodies
In the soft light of candles
Is where I sang my song for you
And in your eyes
In your face
In the way you hold my hand
The memories of you
with me I'll never forget
Everytime I close my eyes
The day before last christmas
and gently flowing melodies
In the soft light of candles
Is where I sang my song for you
And in your eyes
In your face
In the way you hold my hand
The memories of you
with me I'll never forget
Everytime I close my eyes",RNB
106,ONLY,"Be my only one
이렇게 부르고 싶은 이름 내 곁에
손을 잡고서 같이 걸어요

비가 오는 밤에도 외로웠던 낮에도
그대 환한 빛깔을 내게 가득 칠해줘요
내가 더 잘할게요 이렇게 같이 있어준다면

Now I believe
라랄라랄라라 부르는 노래
찾고 찾고 찾아 헤매이던 그대와
My, oh my, oh my, oh 내 사랑
Be my only love
걸어 걸어가는 발걸음마다
기분 좋아 꼭 둘이서 추는 춤 같아
My, oh my, oh my, oh 내 사랑
Be my only love

Be my only one
이제는 숨기지 않고도 말할 수 있어
그렇게나 말하고 싶던 I say I love you

쉬고 싶은 밤에도 바쁘던 아침에도
그대 내게 쉴 곳을 마음속에 마련해요
내가 더 잘할게요 그 맘을 내게 나눠준다면

Now I believe
라랄라랄라라 부르는 노래
찾고 찾고 찾아 헤매이던 그대와
My, oh my, oh 내 사랑 Be my only love

My only one 그대를 보면
기대고 싶어 가지고 싶어
이 사랑이라면 어설픈 꿈도 이뤄질 것 같은데
Now I believe

걸어걸어 가는 발걸음마다
기분 좋아 꼭 둘이서 추는 춤 같아
My, oh my, oh my, oh 내 사랑
Be my only love

‘My only one’",RNB
107,Christmas Love,"하얀 크리스마스 트리
반짝이는 조명 아래
몰래 준비한
너를 웃게해 줄 선물
조심스레 다가가서 Kiss
널 깨울래
내게 가장 고마운 선물
For you 노래 불러줄게
Because of 넌
날 설레게 해
매일이 내겐 Christmas Eve
Because of 넌
날 미치게 Hey
곁에 있어 Forever
하나뿐인 넌
나만의 Christmas Love
오랫동안 기다려 왔어
One like you
천천히 너에게 다가가
Love
힘껏 안아줄게
Because of 넌
날 설레게 해
매일이 내겐 Christmas Eve
Because of 넌
날 미치게 Hey
곁에 있어 Forever
가슴 깊이 따뜻해져
찰나의 반짝이는
불꽃이지 않기를
I give you my word
나만의 하나뿐인 별
절대 놓치지 않을 거야
Because of 넌
날 설레게 해
매일이 내겐 Christmas Eve
Because of 넌
날 미치게 Hey
곁에 있어 Forever
하나뿐인 넌
나만의 Christmas Love
날 설레게 해
매일이 내겐 Christmas Eve
Because of 넌
날 미치게 Hey
곁에 있어 Forever
하나뿐인 넌
나만의 Christmas Love",RNB
108,Remembered,"이 바람은 널 닮아 아픈 것 같아
절대 멈추지 않을 거야
어딘가 숨 쉬고 있을 너에게
내가 기억하는 그때를 얘기할게
분명 아름다웠다 생각해
아파 눈물이 흐를 때면
그땐 네가 곁에 있었어
너의 따뜻했던 모습 모두 다
I still remember
쏟아지는 비를 맞고
한 병 두 병 밤을 채워봐도
you are there,
I can't get rid of you
(목소리가 잊혀지지 않아)
머리가 너를 잊어도,
나의 가슴이 너만 기억해
cause I know you’re beautiful,
I remember what you said
시간이 흘러도 oh
넌 oh 완벽하고 (난 너만 기억해)
따뜻한 향긴 오늘도
cause you’re still remembered
이 시간은 날 두고 흐른 것 같아
쉽게 끝나지 않을 거야
내 안에 잠들어 있는 너에게
우릴 기억하는 이 노랠 들려줄게
쓰러지듯 눈을 감고
한 번 두 번 널 다 지워봐도
you are there,
I can't get rid of you
(목소리가 잊혀지지않아)
머리가 너를 잊어도,
나의 가슴이 너만 기억해
cause I know you’re beautiful,
I remember what you said
시간이 흘러도 oh
넌 oh 완벽하고 (난 너만 기억해)
따뜻한 향긴 오늘도
cause you’re still remembered
이제 더는 없을 너 너
떠나지 못해 너 널
이 기억 속에 헤메이는 걸
지울 수가 없어 너 너
떠나지 못해 너 널",RNB
109,날 그만 잊어요,"난 이제 조금씩
그댈 잊어가나 봐요
가끔 웃기도 하는 걸 보니
조금 더 지나면
그댈 만나게 되도
반가울 거 같아요
난 그런 마음에
그대 내게 남아있는
사진을 한 장씩
뒤적여 보다가
혹시나 그대는
또 나와 달라서
아직까지 혼자만
힘들어 할까봐
날 그만 잊어요
그댈 보낸 못난
내 기억에 행복하지
못하면 안돼요 그대까지
날 그만 잊어요
난 왜 이제 까맣게
잊은 채 행복하게
잘 지낼 그대가
걱정되죠 아직도
아직도 모두 다
잊지 못한건 가봐요
그대를 걱정하고
있는 걸 보니
날 버린 기억이
가슴에 남아서
혹시라도 나처럼
울기만 할까봐
날 그만 잊어요
그댈 보낸 못난
내 기억에 행복하지
못하면 안돼요 그대까지
날 그만 잊어요
난 왜 이제 까맣게
잊은 채 행복하게
잘 지낼 그대가
걱정되죠 아직도
그 긴 그 긴 시간 시간
힘이 힘이 든 건
오 나만 그 긴 시간만
내 맘 남아 그 어디에 어디
그대 남아있어
마지막 한 번만 한 번만
날 위한 그대가
이제는 날 그만 떠나요
그댈 못내 잊은 채 힘들게
행복해져 보려는
날 위해서
오 날 그만 떠나요
그대 이제 내 맘에
이렇게 남은 채로
힘들게 하지말고 떠나요",RNB
